,Fossil Gas,Hydro Run-of-river and poundage,Waste,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-18 05:00:00+00:00,0.0,119.59138475,5.506322,4615.12345425,4740.2211609999995,90.077022,0.0,2189.005,4830.298183,2189.005,2641.2931829999998
2026-01-18 06:00:00+00:00,0.0,113.48369775,5.45739225,4681.4718205,4800.4129105,89.58508,0.0,2210.89,4889.9979905,2210.89,2679.1079905
2026-01-18 07:00:00+00:00,0.0,117.50488025,5.3970062500000004,5058.7490945,5181.650981,90.40707825,0.0,2262.235,5272.05805925,2262.235,3009.82305925
2026-01-18 08:00:00+00:00,0.0,114.70330075,5.02177575,4945.7227782499995,5065.447854749999,287.68985125,0.0,2303.175,5353.1377059999995,2303.175,3049.9627059999993
2026-01-18 09:00:00+00:00,0.0,116.0796115,4.79282225,4976.766458,5097.63889175,316.23923275,0.0,2340.2275,5413.8781245,2340.2275,3073.6506245
2026-01-18 10:00:00+00:00,0.0,121.83356275,4.3839292499999996,4735.67504225,4861.89253425,313.50705025,0.0,2277.935,5175.3995845,2277.935,2897.4645845
2026-01-18 11:00:00+00:00,0.0,134.98261825,4.6143677499999995,4935.514561,5075.111547,319.65810425,0.0,2385.99,5394.769651250001,2385.99,3008.779651250001
2026-01-18 12:00:00+00:00,0.0,133.14181125,4.38280225,5085.029989250001,5222.55460275,335.67983100000004,0.0,2380.2574999999997,5558.234433750001,2380.2574999999997,3177.976933750001
2026-01-18 13:00:00+00:00,0.0,145.981511,4.4493202499999995,5174.59852175,5325.029353,336.075746,0.0,2394.7225,5661.105099,2394.7225,3266.3825990000005
2026-01-18 14:00:00+00:00,0.0,146.4016965,4.4032535,5387.9164685,5538.721418499999,317.25563275,0.0,2410.15,5855.977051249999,2410.15,3445.827051249999
2026-01-18 15:00:00+00:00,0.0,173.3589515,4.3910272500000005,5479.38374675,5657.1337255,225.97417975000002,0.0,2375.5225,5883.10790525,2375.5225,3507.58540525
2026-01-18 16:00:00+00:00,0.0,176.0740945,4.479286,5452.375257,5632.928637499999,232.66084675,0.0,2439.485,5865.589484249999,2439.485,3426.104484249999
2026-01-18 17:00:00+00:00,0.0,174.811127,4.14535075,5364.2966719999995,5543.2531497499995,192.22326725,0.0,2431.835,5735.476417,2431.835,3303.641417
2026-01-18 18:00:00+00:00,0.0,162.17887975,4.69546825,5323.9138175,5490.7881655,191.46839525,0.0,2426.4975,5682.25656075,2426.4975,3255.75906075
2026-01-18 19:00:00+00:00,0.0,156.71987875,4.880357,5495.2052605,5656.80549625,193.21422025,0.0,2421.28,5850.0197165,2421.28,3428.7397164999998
2026-01-18 20:00:00+00:00,0.0,148.52566825,4.686116999999999,5399.8346787499995,5553.046463999999,200.4602145,0.0,2391.66,5753.506678499999,2391.66,3361.846678499999
2026-01-18 21:00:00+00:00,0.0,104.25863975,4.80609575,5179.388489,5288.4532245,190.6364005,0.0,2347.32,5479.089625,2347.32,3131.7696249999995
2026-01-18 22:00:00+00:00,0.0,101.6871265,5.09285775,4896.80957675,5003.589561,189.2229435,0.0,2285.0375,5192.8125045,2285.0375,2907.7750045
2026-01-18 23:00:00+00:00,0.0,97.19256349999999,4.86632325,4831.84882625,4933.907713,291.0540545,0.0,2242.1225,5224.9617675,2242.1225,2982.8392675
2026-01-19 00:00:00+00:00,0.0,100.98531425,5.2576685,4962.0735325,5068.31651525,293.58285675,0.0,2223.555,5361.899372,2223.555,3138.344372
2026-01-19 01:00:00+00:00,0.0,88.33316175,5.15957725,4640.8541605,4734.3468995,289.33978475,0.0,2179.44,5023.68668425,2179.44,2844.2466842500003
2026-01-19 02:00:00+00:00,0.0,87.22747799999999,5.236851,4582.243213,4674.707542,290.67551149999997,0.0,2168.07,4965.3830535,2168.07,2797.3130534999996
2026-01-19 03:00:00+00:00,0.0,88.87130625,5.04064275,4662.64782425,4756.55977325,290.58256475,0.0,2170.4425,5047.142338,2170.4425,2876.6998379999995
2026-01-19 04:00:00+00:00,0.0,109.0216015,4.59083625,4736.158626,4849.77106375,295.66063925000003,0.0,2213.9049999999997,5145.431703,2213.9049999999997,2931.5267030000005
2026-01-19 05:00:00+00:00,0.0,144.22712875,3.46419825,4901.18339925,5048.87472625,361.3871605,0.0,2336.2675,5410.2618867500005,2336.2675,3073.9943867500006
2026-01-19 06:00:00+00:00,0.0,147.97697425,3.1447665,5352.622135,5503.7438757499995,357.37941725,0.0,2471.3225,5861.123293,2471.3225,3389.8007929999994
2026-01-19 07:00:00+00:00,0.0,169.35831124999999,2.94031025,5430.6314315,5602.930053,368.3204435,0.0,2506.045,5971.2504965,2506.045,3465.2054964999998
2026-01-19 08:00:00+00:00,0.0,176.31083675,3.21336925,5333.54621525,5513.07042125,370.46495600000003,0.0,2506.6425,5883.53537725,2506.6425,3376.8928772500003
2026-01-19 09:00:00+00:00,0.0,159.651097,3.4029105,5031.069501,5194.1235085,369.3204995,0.0,2488.1425,5563.4440079999995,2488.1425,3075.3015079999996
2026-01-19 10:00:00+00:00,0.0,125.29585625,3.197418,4703.28664925,4831.7799235,366.30901700000004,0.0,2462.7975,5198.0889405,2462.7975,2735.2914404999997
2026-01-19 11:00:00+00:00,0.0,116.20944300000001,3.04313425,4656.3943575,4775.646934750001,365.64763675,0.0,2453.0875,5141.2945715000005,2453.0875,2688.2070715000004
2026-01-19 12:00:00+00:00,0.0,120.05227925,2.99756175,4817.72035875,4940.77019975,358.81920525,0.0,2453.7525,5299.589405,2453.7525,2845.8369049999997
2026-01-19 13:00:00+00:00,0.0,134.50622425,3.32526125,5068.99692625,5206.82841175,353.17744500000003,0.0,2463.2574999999997,5560.00585675,2463.2574999999997,3096.7483567500003
2026-01-19 14:00:00+00:00,0.0,156.73301625,3.2468515,4776.5921605,4936.572028250001,365.908604,0.0,2454.545,5302.480632250001,2454.545,2847.9356322500007
2026-01-19 15:00:00+00:00,0.0,155.12059299999999,3.461817,5017.35354975,5175.93595975,338.43360825,0.0,2503.92,5514.369568,2503.92,3010.449568
2026-01-19 16:00:00+00:00,0.0,185.6081435,3.362604,4929.05443725,5118.02518475,336.138001,0.0,2499.8325,5454.163185750001,2499.8325,2954.3306857500006
2026-01-19 17:00:00+00:00,0.0,177.094357,3.35432,4429.06207275,4609.51074975,339.3027305,0.0,2472.43,4948.81348025,2472.43,2476.38348025
2026-01-19 18:00:00+00:00,0.0,168.2403285,3.25419125,4978.61290425,5150.107424,338.13960325,0.0,2482.6275,5488.2470272499995,2482.6275,3005.6195272499995
2026-01-19 19:00:00+00:00,0.0,160.6525715,3.3783262499999998,4990.401025499999,5154.431923249999,372.69367125,0.0,2476.395,5527.125594499999,2476.395,3050.7305944999994
2026-01-19 20:00:00+00:00,0.0,116.033774,3.24736725,4775.62767075,4894.908812,369.64981375,0.0,2462.435,5264.55862575,2462.435,2802.12362575
2026-01-19 21:00:00+00:00,0.0,109.17441375,3.4365055,4970.5812905,5083.19220975,387.04513375,0.0,2421.6775,5470.2373435,2421.6775,3048.5598435
2026-01-19 22:00:00+00:00,0.0,99.82317725,3.37540675,4917.502120749999,5020.700704749999,367.73884225,0.0,2364.0825,5388.439546999999,2364.0825,3024.357046999999
2026-01-19 23:00:00+00:00,0.0,118.47906175,1.2579435,4202.51869,4322.25569525,342.91552975,0.0,2291.605,4665.171225,2291.605,2373.566225
2026-01-20 00:00:00+00:00,0.0,116.352109,0.0,4217.61524475,4333.96735375,354.33756500000004,0.0,2254.825,4688.30491875,2254.825,2433.4799187500003
2026-01-20 01:00:00+00:00,0.0,119.08875725,0.0,3722.57273725,3841.6614945,316.86971475,0.0,2227.0125,4158.53120925,2227.0125,1931.51870925
2026-01-20 02:00:00+00:00,0.0,112.524461,0.0,3965.080832,4077.605293,315.11812925000004,0.0,2212.2675,4392.72342225,2212.2675,2180.45592225
2026-01-20 03:00:00+00:00,0.0,113.9387475,0.0,3771.53031125,3885.46905875,314.38468275,0.0,2211.4925000000003,4199.8537415,2211.4925000000003,1988.3612414999998
2026-01-20 04:00:00+00:00,0.0,118.999801,0.0,4234.4985515,4353.4983525,344.85366175,0.0,2246.8825,4698.35201425,2246.8825,2451.46951425
2026-01-20 05:00:00+00:00,0.0,122.84073475,0.0,4447.689245,4570.529979749999,321.04079375000003,0.0,2355.3425,4891.5707735,2355.3425,2536.2282734999994
2026-01-20 06:00:00+00:00,0.0,139.40028825,0.0,4960.450723,5099.85101125,334.353034,0.0,2507.9700000000003,5434.20404525,2507.9700000000003,2926.2340452499993
2026-01-20 07:00:00+00:00,0.0,183.463663,0.011487250000000001,4966.38487025,5149.8600205,336.40067775,0.0,2565.185,5486.26069825,2565.185,2921.07569825
2026-01-20 08:00:00+00:00,0.0,168.3697125,0.0,4864.34122675,5032.71093925,338.248558,0.0,2555.29,5370.95949725,2555.29,2815.66949725
2026-01-20 09:00:00+00:00,0.0,128.1491465,0.0,4692.1946545,4820.343801,331.071642,0.0,2466.0125,5151.415443,2466.0125,2685.402943
2026-01-20 10:00:00+00:00,0.0,106.34695375,0.0,4365.6381645,4471.98511825,321.09512175,0.0,2514.535,4793.080239999999,2514.535,2278.5452399999995
2026-01-20 11:00:00+00:00,0.0,100.45047875,0.0,4302.268618,4402.71909675,317.779491,0.0,2498.9525,4720.49858775,2498.9525,2221.5460877500004
2026-01-20 12:00:00+00:00,0.0,97.58383475,0.0,4545.67373625,4643.257571,320.59776575,0.0,2474.87,4963.85533675,2474.87,2488.98533675
2026-01-20 13:00:00+00:00,0.0,111.97982,0.0,4522.35998775,4634.33980775,325.68732225,0.0,2484.595,4960.0271299999995,2484.595,2475.4321299999997
2026-01-20 14:00:00+00:00,0.0,116.5203805,0.0,4925.415182,5041.9355625,334.8750755,0.0,2515.2475,5376.810638,2515.2475,2861.563138
2026-01-20 15:00:00+00:00,0.0,164.615953,0.0,5170.33477325,5334.950726249999,338.6055055,0.0,2579.9224999999997,5673.556231749999,2579.9224999999997,3093.6337317499992
2026-01-20 16:00:00+00:00,0.0,178.0242895,0.0197345,4993.294345,5171.338369,340.50890400000003,0.0,2590.1425,5511.847273,2590.1425,2921.7047730000004
2026-01-20 17:00:00+00:00,0.0,173.7475275,0.0,5030.834751,5204.5822785,338.566756,0.0,2570.8125,5543.1490345,2570.8125,2972.3365345
2026-01-20 18:00:00+00:00,0.0,163.31139275,0.0,4859.7094915,5023.02088425,337.53483325,0.0,2562.6175,5360.555717499999,2562.6175,2797.9382174999996
2026-01-20 19:00:00+00:00,0.0,153.347088,0.0,4831.0907975,4984.4378855,339.160006,0.0,2552.0125,5323.5978915000005,2552.0125,2771.5853915000007
2026-01-20 20:00:00+00:00,0.0,143.298551,0.0,4715.415408,4858.713959,335.475215,0.0,2532.48,5194.189174,2532.48,2661.709174
2026-01-20 21:00:00+00:00,0.0,134.26557775,0.0,4941.400077,5075.665654750001,332.087464,0.0,2489.96,5407.753118750001,2489.96,2917.7931187500008
2026-01-20 22:00:00+00:00,0.0,98.51606749999999,0.0,4682.5814525000005,4781.09752,352.0754735,0.0,2409.295,5133.1729935,2409.295,2723.8779935000002
2026-01-20 23:00:00+00:00,0.0,99.4622995,0.0,4787.40540225,4886.86770175,302.6776395,0.0,2366.6025,5189.54534125,2366.6025,2822.94284125
2026-01-21 00:00:00+00:00,0.0,92.80848950000001,0.0,4822.81366325,4915.62215275,306.11227325,0.0,2318.92,5221.734426,2318.92,2902.814426
2026-01-21 01:00:00+00:00,0.0,92.52931025000001,0.0,4641.775705,4734.30501525,290.7035525,0.0,2304.2175,5025.00856775,2304.2175,2720.79106775
2026-01-21 02:00:00+00:00,0.0,89.2675935,0.0,4598.4100579999995,4687.677651499999,289.8892795,0.0,2286.4049999999997,4977.566930999999,2286.4049999999997,2691.1619309999996
2026-01-21 03:00:00+00:00,0.0,91.36863575,0.0,4532.04306675,4623.4117025000005,288.18658,0.0,2303.23,4911.5982825,2303.23,2608.3682825
2026-01-21 04:00:00+00:00,0.0,96.7041725,0.0,4605.93098375,4702.63515625,191.44506625,0.0,2337.3925,4894.080222500001,2337.3925,2556.6877225000007
2026-01-21 05:00:00+00:00,0.0,126.28119025000001,0.0,4693.8962445,4820.1774347499995,215.04948075000001,0.0,2458.8625,5035.226915499999,2458.8625,2576.3644154999993
2026-01-21 06:00:00+00:00,0.0,157.9210625,0.0,5112.81772575,5270.73878825,244.20846825,0.0,2607.9700000000003,5514.9472565,2607.9700000000003,2906.9772564999994
2026-01-21 07:00:00+00:00,0.0,171.87106625,0.0,5400.6499205,5572.52098675,261.03709225,0.0,2663.135,5833.558078999999,2663.135,3170.4230789999992
2026-01-21 08:00:00+00:00,0.0,167.3922245,0.0,5328.85247175,5496.244696250001,386.4163575,0.0,2676.3875,5882.661053750001,2676.3875,3206.273553750001
2026-01-21 09:00:00+00:00,0.0,143.86962,0.0,5023.57861825,5167.44823825,382.8449685,0.0,2650.5525,5550.29320675,2650.5525,2899.74070675
2026-01-21 10:00:00+00:00,0.0,129.47550325,0.0,4752.2382725,4881.7137757499995,335.96875024999997,0.0,2602.3525,5217.682526,2602.3525,2615.3300259999996
2026-01-21 11:00:00+00:00,0.0,134.332716,0.0,4806.0954825,4940.4281985,335.99771,0.0,2591.705,5276.425908499999,2591.705,2684.7209084999995
2026-01-21 12:00:00+00:00,0.0,133.98005949999998,0.0,4953.65621475,5087.63627425,336.5344715,0.0,2582.8525,5424.17074575,2582.8525,2841.3182457499997
2026-01-21 13:00:00+00:00,0.0,139.4315605,0.0,5344.544318,5483.9758785,345.02685525000004,0.0,2610.99,5829.0027337500005,2610.99,3218.0127337500007
2026-01-21 14:00:00+00:00,0.0,148.646859,0.0,5320.2606645,5468.9075235,351.24860275000003,0.0,2628.27,5820.15612625,2628.27,3191.88612625
2026-01-21 15:00:00+00:00,0.0,166.36448025,0.0,5341.93808275,5508.302563,346.8356295,0.0,2680.6925,5855.1381925000005,2680.6925,3174.4456925000004
2026-01-21 16:00:00+00:00,0.0,158.40382825,0.0,5451.62995225,5610.0337805,389.43558975,0.0,2697.8575,5999.46937025,2697.8575,3301.61187025
2026-01-21 17:00:00+00:00,0.0,146.89363,0.0,5255.4675565,5402.361186499999,345.94807875,0.0,2669.6625,5748.309265249999,2669.6625,3078.646765249999
2026-01-21 18:00:00+00:00,0.0,111.9391165,0.0,5127.9639234999995,5239.903039999999,380.78100625,0.0,2665.7325,5620.6840462499995,2665.7325,2954.9515462499994
2026-01-21 19:00:00+00:00,0.0,119.37644399999999,0.0,4980.850071,5100.226515,367.50089475000004,0.0,2656.05,5467.72740975,2656.05,2811.67740975
2026-01-21 20:00:00+00:00,0.0,111.2996725,0.0,4826.7485452500005,4938.048217750001,359.7998755,0.0,2619.5675,5297.848093250001,2619.5675,2678.2805932500005
2026-01-21 21:00:00+00:00,0.0,112.53529025,0.0,4598.08205625,4710.6173465,346.4289015,0.0,2561.87,5057.046248000001,2561.87,2495.1762480000007
2026-01-21 22:00:00+00:00,0.0,107.4235445,0.0,3681.68205725,3789.10560175,170.161335,0.0,2464.5825,3959.2669367500002,2464.5825,1494.6844367500003
2026-01-21 23:00:00+00:00,0.0,92.51683875,0.0,2819.89034275,2912.4071814999998,90.3635015,0.0,2396.895,3002.7706829999997,2396.895,605.8756829999998
2026-01-22 00:00:00+00:00,0.0,89.636612,0.0,2824.9510499999997,2914.5876619999995,90.34212475,0.0,2356.2125,3004.9297867499995,2356.2125,648.7172867499994
2026-01-22 01:00:00+00:00,0.0,97.5152755,0.0,2781.4297895,2878.945065,90.322936,0.0,2341.44,2969.268001,2341.44,627.8280009999999
2026-01-22 02:00:00+00:00,0.0,81.16294025,0.63888875,2703.383413,2785.185242,90.3565195,0.0,2325.7349999999997,2875.5417615,2325.7349999999997,549.8067615000004
2026-01-22 03:00:00+00:00,0.0,79.904136,0.0,2674.33352875,2754.23766475,90.0247655,0.0,2329.8,2844.26243025,2329.8,514.4624302499997
2026-01-22 04:00:00+00:00,0.0,93.94512325,0.0,2612.19072375,2706.135847,90.49661425000001,0.0,2361.2675,2796.6324612500002,2361.2675,435.3649612500003
2026-01-22 05:00:00+00:00,0.0,129.899549,0.0,3470.48118375,3600.3807327500003,173.58201300000002,0.0,2495.9175,3773.9627457500005,2495.9175,1278.0452457500005
2026-01-22 06:00:00+00:00,0.0,151.17463325,0.0,5016.28997825,5167.4646115,223.13652075,0.0,2667.045,5390.60113225,2667.045,2723.55613225
2026-01-22 07:00:00+00:00,0.0,173.1668595,0.0,5029.09320175,5202.26006125,235.605091,0.0,2718.1475,5437.86515225,2718.1475,2719.7176522500004
2026-01-22 08:00:00+00:00,0.0,171.628455,0.0,5277.2563872499995,5448.88484225,228.9233205,0.0,2728.6075,5677.80816275,2728.6075,2949.2006627499995
2026-01-22 09:00:00+00:00,0.0,122.00188725000001,0.16963525,4833.515859749999,4955.687382249999,364.8635055,0.0,2686.4275,5320.55088775,2686.4275,2634.12338775
2026-01-22 10:00:00+00:00,0.0,106.03531525,0.0,4352.82245175,4458.857767,371.5154895,0.0,2630.1175000000003,4830.3732565,2630.1175000000003,2200.2557564999997
2026-01-22 11:00:00+00:00,0.0,107.25981150000001,0.0,3617.5387005000002,3724.7985120000003,317.02238225,0.0,2576.27,4041.8208942500005,2576.27,1465.5508942500005
2026-01-22 12:00:00+00:00,0.0,99.58281225,0.0,3684.59763325,3784.1804455,330.50661375,0.0,2540.4925,4114.68705925,2540.4925,1574.19455925
2026-01-22 13:00:00+00:00,0.0,113.35941475,2.0836665,4381.36491525,4496.807996500001,358.5606905,0.0,2575.3275,4855.368687000001,2575.3275,2280.041187000001
2026-01-22 14:00:00+00:00,0.0,133.6471415,0.0,5035.162932,5168.8100735,371.14973075,0.0,2609.3325,5539.95980425,2609.3325,2930.62730425
2026-01-22 15:00:00+00:00,0.0,160.49085875,0.0,5121.228783500001,5281.719642250001,246.58501975000001,0.0,2673.27,5528.304662000001,2673.27,2855.0346620000014
2026-01-22 16:00:00+00:00,0.0,163.4890405,0.0,5224.53789075,5388.0269312499995,236.79236925,0.0,2700.205,5624.819300499999,2700.205,2924.6143004999994
2026-01-22 17:00:00+00:00,0.0,162.44797325,0.0,5231.799128000001,5394.247101250001,234.2294785,0.0,2680.1,5628.476579750001,2680.1,2948.3765797500014
2026-01-22 18:00:00+00:00,0.0,165.01842299999998,0.0,5124.1827515,5289.2011745,372.96378725,0.0,2692.76,5662.16496175,2692.76,2969.4049617499995
2026-01-22 19:00:00+00:00,0.0,154.614084,0.0,5033.875312,5188.489396,372.99037125,0.0,2676.2799999999997,5561.47976725,2676.2799999999997,2885.19976725
2026-01-22 20:00:00+00:00,0.0,140.471855,0.0,4961.16961575,5101.64147075,376.18028400000003,0.0,2652.7425,5477.82175475,2652.7425,2825.07925475
2026-01-22 21:00:00+00:00,0.0,107.91699925,0.0,4543.745887,4651.66288625,352.42595,0.0,2597.55,5004.08883625,2597.55,2406.53883625
2026-01-22 22:00:00+00:00,0.0,97.535525,0.0,3903.81489725,4001.3504222499996,347.51671024999996,0.0,2525.8025,4348.8671325,2525.8025,1823.0646324999998
2026-01-22 23:00:00+00:00,0.0,78.78713425,0.0,3319.670926,3398.4580602499996,221.12979875,0.0,2453.8675000000003,3619.5878589999998,2453.8675000000003,1165.7203589999995
2026-01-23 00:00:00+00:00,0.0,75.20107825,0.0,3150.427799,3225.62887725,218.506813,0.0,2408.2675,3444.13569025,2408.2675,1035.8681902500002
2026-01-23 01:00:00+00:00,0.0,75.76471925,1.83638975,2961.79187475,3039.39298375,217.34217925000002,0.0,2387.415,3256.735163,2387.415,869.3201629999999
2026-01-23 02:00:00+00:00,0.0,74.25980274999999,0.9780025,2946.132305,3021.37011025,218.0217295,0.0,2373.0275,3239.39183975,2373.0275,866.36433975
2026-01-23 03:00:00+00:00,0.0,75.9838775,0.017168,2930.49970225,3006.5007477500003,217.536718,0.0,2372.705,3224.03746575,2372.705,851.3324657500002
2026-01-23 04:00:00+00:00,0.0,89.778043,0.0,3109.62774125,3199.4057842499997,93.47863000000001,0.0,2413.295,3292.8844142499997,2413.295,879.5894142499997
2026-01-23 05:00:00+00:00,0.0,111.7906975,0.0,4368.38425275,4480.17495025,90.87056375,0.0,2541.3975,4571.0455139999995,2541.3975,2029.6480139999994
2026-01-23 06:00:00+00:00,0.0,152.94426875,0.0,5117.80437,5270.748638749999,132.0092565,0.0,2700.52,5402.757895249999,2700.52,2702.237895249999
2026-01-23 07:00:00+00:00,0.0,163.84417050000002,0.0,5219.7759129999995,5383.6200835,133.6682965,0.0,2754.8075,5517.28838,2754.8075,2762.48088
2026-01-23 08:00:00+00:00,0.0,160.88298500000002,0.0,5060.28164925,5221.16463425,132.5024035,0.0,2757.0375,5353.6670377499995,2757.0375,2596.6295377499996
2026-01-23 09:00:00+00:00,0.0,148.6671125,0.0,5247.633964,5396.3010765,81.7265265,0.0,2748.6025,5478.0276029999995,2748.6025,2729.4251029999996
2026-01-23 10:00:00+00:00,0.0,131.49196225,0.0,4946.78495,5078.27691225,80.23066575,0.0,2710.92,5158.507578000001,2710.92,2447.5875780000006
2026-01-23 11:00:00+00:00,0.0,129.26295975,0.0,4582.21019375,4711.4731535,80.27782225,0.0,2666.015,4791.75097575,2666.015,2125.7359757500003
2026-01-23 12:00:00+00:00,0.0,125.0649535,0.0,4329.34126425,4454.40621775,80.29018425000001,0.0,2624.9975,4534.696402,2624.9975,1909.6989019999996
2026-01-23 13:00:00+00:00,0.0,139.223719,0.0,4607.8018855,4747.0256045,100.97620475,0.0,2640.9425,4848.0018092499995,2640.9425,2207.0593092499994
2026-01-23 14:00:00+00:00,0.0,146.7184475,0.0,4802.93277975,4949.65122725,133.96079125,0.0,2656.9,5083.6120185,2656.9,2426.7120185
2026-01-23 15:00:00+00:00,0.0,157.53575575000002,0.0,5087.496571,5245.03232675,134.23022275,0.0,2702.07,5379.2625495,2702.07,2677.1925495
2026-01-23 16:00:00+00:00,0.0,166.54398375,0.0143685,5350.004389,5516.56274125,133.96725025,0.0,2739.55,5650.5299915,2739.55,2910.9799914999994
2026-01-23 17:00:00+00:00,0.0,158.70183674999998,0.0,5273.0182675,5431.72010425,134.31067625,0.0,2717.855,5566.0307805,2717.855,2848.1757805
2026-01-23 18:00:00+00:00,0.0,123.03900125,0.0,5144.61652,5267.65552125,133.89119925,0.0,2700.92,5401.5467204999995,2700.92,2700.6267204999995
2026-01-23 19:00:00+00:00,0.0,113.78572325,0.0,4821.979917250001,4935.765640500001,134.01519675,0.0,2662.45,5069.78083725,2662.45,2407.3308372500005
2026-01-23 20:00:00+00:00,0.0,112.08118825,0.0,4342.6880615,4454.76924975,134.45900275,0.0,2605.6175000000003,4589.2282525,2605.6175000000003,1983.6107524999998
2026-01-23 21:00:00+00:00,0.0,109.5550625,0.0,4265.642750999999,4375.197813499999,135.12311675,0.0,2561.68,4510.320930249999,2561.68,1948.6409302499992
2026-01-23 22:00:00+00:00,0.0,101.4298975,2.36606725,3732.2830910000002,3836.0790557500004,241.47636575,0.0,2517.9725,4077.5554215,2517.9725,1559.5829215000003
2026-01-23 23:00:00+00:00,0.0,103.25870775,0.0,3529.28901925,3632.547727,268.91247725,0.0,2473.395,3901.46020425,2473.395,1428.06520425
2026-01-24 00:00:00+00:00,0.0,95.6519,1.134545,3485.5254677499997,3582.31191275,336.326863,0.0,2440.7775,3918.6387757499997,2440.7775,1477.8612757499995
2026-01-24 01:00:00+00:00,0.0,93.793655,0.0,3235.18213525,3328.97579025,334.06408550000003,0.0,2398.11,3663.03987575,2398.11,1264.92987575
2026-01-24 02:00:00+00:00,0.0,93.2969745,0.0,3157.901996,3251.1989705,313.632157,0.0,2373.7475,3564.8311275,2373.7475,1191.0836275000001
2026-01-24 03:00:00+00:00,0.0,92.51362675,0.0,3121.56891275,3214.0825395,303.387169,0.0,2371.435,3517.4697085000003,2371.435,1146.0347085000003
2026-01-24 04:00:00+00:00,0.0,93.1576975,0.0,3240.9363885,3334.0940859999996,324.69931775,0.0,2368.9375,3658.7934037499995,2368.9375,1289.8559037499995
2026-01-24 05:00:00+00:00,0.0,100.08452375,0.0,3788.4237195,3888.50824325,345.70810600000004,0.0,2410.065,4234.21634925,2410.065,1824.1513492500003
2026-01-24 06:00:00+00:00,0.0,99.19265899999999,0.0,4106.659568749999,4205.85222775,344.4712885,0.0,2462.9849999999997,4550.32351625,2462.9849999999997,2087.33851625
2026-01-24 07:00:00+00:00,0.0,112.38162825,0.0,4490.16404425,4602.5456725,386.1355175,0.0,2533.2675,4988.68119,2533.2675,2455.4136900000003
2026-01-24 08:00:00+00:00,0.0,130.52881925,0.0,4735.2231105,4865.75192975,403.28531525,0.0,2604.805,5269.037245,2604.805,2664.2322450000006
2026-01-24 09:00:00+00:00,0.0,129.831505,0.0,4945.12367125,5074.9551762500005,399.9030675,0.0,2646.715,5474.858243750001,2646.715,2828.1432437500007
2026-01-24 10:00:00+00:00,0.0,128.0080575,0.0,4787.616907,4915.6249645,387.3595555,0.0,2622.9175,5302.98452,2622.9175,2680.06702
2026-01-24 11:00:00+00:00,0.0,127.40366825000001,0.0,4458.37766575,4585.781334,382.4291385,0.0,2576.6475,4968.2104725,2576.6475,2391.5629725
2026-01-24 12:00:00+00:00,0.0,119.7987495,0.0,4244.73702475,4364.53577425,382.64271275,0.0,2535.92,4747.178487,2535.92,2211.258487
2026-01-24 13:00:00+00:00,0.0,130.045254,0.0,4198.843995,4328.889249,383.810347,0.0,2538.4625,4712.6995959999995,2538.4625,2174.2370959999994
2026-01-24 14:00:00+00:00,0.0,149.88614725,0.0,4642.44993825,4792.3360855,389.7036405,0.0,2572.1875,5182.039726,2572.1875,2609.852226
2026-01-24 15:00:00+00:00,0.0,154.905128,0.0,4694.21614425,4849.12127225,395.471177,0.0,2614.2225,5244.592449250001,2614.2225,2630.369949250001
2026-01-24 16:00:00+00:00,0.0,157.2220485,0.0,4782.421595,4939.6436435,394.3122955,0.0,2663.6075,5333.9559389999995,2663.6075,2670.3484389999994
2026-01-24 17:00:00+00:00,0.0,153.49312625,0.0,4796.41738425,4949.910510500001,395.34597525,0.0,2652.9425,5345.256485750001,2652.9425,2692.313985750001
2026-01-24 18:00:00+00:00,0.0,152.45037274999999,0.0,4924.41309825,5076.863471,395.178278,0.0,2630.265,5472.041749,2630.265,2841.776749
2026-01-24 19:00:00+00:00,0.0,139.6889615,0.0,4693.11741875,4832.80638025,394.2193095,0.0,2585.9849999999997,5227.02568975,2585.9849999999997,2641.0406897500006
2026-01-24 20:00:00+00:00,0.0,106.62750475,0.0,4473.60719675,4580.2347015000005,383.905306,0.0,2539.9674999999997,4964.1400075,2539.9674999999997,2424.1725075000004
2026-01-24 21:00:00+00:00,0.0,105.25952475,0.0,4357.39141375,4462.6509385,383.88389075,0.0,2507.5299999999997,4846.53482925,2507.5299999999997,2339.0048292500005
2026-01-24 22:00:00+00:00,0.0,102.02738525000001,0.0,3969.6474675,4071.67485275,379.58404275,0.0,2460.8175,4451.2588955,2460.8175,1990.4413955
2026-01-24 23:00:00+00:00,0.0,98.75635700000001,0.0,3716.1258005,3814.8821575,294.79785875,0.0,2419.9475,4109.68001625,2419.9475,1689.7325162500001
2026-01-25 00:00:00+00:00,0.0,96.43910875,0.0,3653.70082375,3750.1399324999998,321.27235525,0.0,2391.2125,4071.41228775,2391.2125,1680.1997877499998
2026-01-25 01:00:00+00:00,0.0,97.36936324999999,0.0,3213.27501975,3310.644383,291.0426825,0.0,2367.24,3601.6870655,2367.24,1234.4470655
2026-01-25 02:00:00+00:00,0.0,97.7431215,0.0,3116.44857675,3214.19169825,291.2133695,0.0,2351.275,3505.40506775,2351.275,1154.1300677499999
