,Biomass,Fossil Gas,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-01 00:00:00+00:00,574.59925,15.7433,2.9590674999999997,0.0,102.35925,895.592,423.3995,198.54250000000002,2213.1948675,0.0,0.0,1684.9125,2213.1948675,1684.9125,528.2823675
2026-01-01 01:00:00+00:00,429.557,13.25165,2.5213775,0.0,105.5365,951.13825,454.42975,116.7975,2073.2320275,0.0,0.0,1659.065,2073.2320275,1659.065,414.16702750000013
2026-01-01 02:00:00+00:00,292.0745,12.600950000000001,2.722995,0.0,120.75025,910.4780000000001,477.89175,104.06,1920.578445,0.0,0.0,1713.4525,1920.578445,1713.4525,207.125945
2026-01-01 03:00:00+00:00,266.849,10.90945,3.272535,0.0,107.91075000000001,700.6505,472.79875000000004,100.7225,1663.113485,0.0,0.0,1687.19,1663.113485,1687.19,-24.076514999999972
2026-01-01 04:00:00+00:00,294.644,14.8913,4.294605000000001,0.0,108.92425,392.7845,476.30625000000003,101.2025,1393.047405,0.0,0.0,1674.8325,1393.047405,1674.8325,-281.78509499999996
2026-01-01 05:00:00+00:00,227.97075,12.7018,2.0044225,0.0,106.19425000000001,401.68225,475.006,100.8075,1326.3669725,0.0,0.0,1605.8725,1326.3669725,1605.8725,-279.50552749999997
2026-01-01 06:00:00+00:00,257.53175,12.77165,2.1045075,0.0,106.008,402.3245,482.692,100.6875,1364.1199075,0.0,0.0,1623.79,1364.1199075,1623.79,-259.6700925
2026-01-01 07:00:00+00:00,290.8705,12.637599999999999,2.21047,0.0,105.55,387.437,461.4095,98.435,1358.55007,0.0,0.0,1681.075,1358.55007,1681.075,-322.52493000000004
2026-01-01 08:00:00+00:00,291.896,13.134125000000001,2.019445,6.238788749999999,97.81005,385.49525,447.591,64.01270875,1308.1973675,0.0,0.0,1756.355,1308.1973675,1756.355,-448.1576325000001
2026-01-01 09:00:00+00:00,293.33225000000004,13.407875,2.1100125,28.350225000000002,100.36295,394.2305,486.05625,86.9325,1404.7825625,0.0,0.0,1866.425,1404.7825625,1866.425,-461.6424374999999
2026-01-01 10:00:00+00:00,287.24325,13.970775,3.0409125,50.252475000000004,130.5975,939.45425,507.65375,118.62,2050.8329125,0.0,0.0,2005.93,2050.8329125,2005.93,44.90291249999996
2026-01-01 11:00:00+00:00,292.736,14.726875,3.5123075,76.48715,144.27949999999998,973.0042500000001,510.444,133.0725,2148.2625825,0.0,0.0,2043.755,2148.2625825,2043.755,104.5075824999999
2026-01-01 12:00:00+00:00,287.67225,12.759725,2.3849299999999998,67.026275,106.962025,972.7585,527.31675,98.8725,2075.752955,0.0,0.0,2048.555,2075.752955,2048.555,27.197955000000093
2026-01-01 13:00:00+00:00,294.1935,13.6022,2.5995325,42.848925,113.01775,976.80125,511.9165,100.945,2055.9246575,0.0,0.0,2045.5275,2055.9246575,2045.5275,10.397157500000276
2026-01-01 14:00:00+00:00,316.105,13.646125,4.425785,9.891575,117.871,895.8855,498.281,126.9275,1983.033485,0.0,0.0,2040.865,1983.033485,2040.865,-57.83151500000008
2026-01-01 15:00:00+00:00,364.59524999999996,12.40405,3.3146125,0.0,101.9633,957.44875,490.624,150.0675,2080.4174625,0.0,0.0,2099.33,2080.4174625,2099.33,-18.91253749999987
2026-01-01 16:00:00+00:00,428.23199999999997,13.56715,2.8287475,0.0,102.48525000000001,963.70325,506.20425,173.43,2190.4506475,0.0,0.0,2126.765,2190.4506475,2126.765,63.68564749999996
2026-01-01 17:00:00+00:00,414.0175,13.580825,2.7289225,0.0,101.47925000000001,965.3149999999999,519.597,173.2175,2189.9359974999998,0.0,0.0,2066.9225,2189.9359974999998,2066.9225,123.01349749999963
2026-01-01 18:00:00+00:00,430.29075,13.130325,2.7965275,0.0,100.90275,963.0975,495.637,166.115,2171.9698525,0.0,0.0,1964.3725,2171.9698525,1964.3725,207.59735249999994
2026-01-01 19:00:00+00:00,379.13025000000005,13.560725,3.081045,0.0,114.12,962.80825,492.47875,151.4725,2116.65152,0.0,0.0,1916.08,2116.65152,1916.08,200.57151999999996
2026-01-01 20:00:00+00:00,371.32925,12.9598,3.084715,0.0,119.10775,977.23425,507.728,127.605,2119.048765,0.0,0.0,1839.08,2119.048765,1839.08,279.9687650000001
2026-01-01 21:00:00+00:00,318.99625000000003,12.986525,2.88593,0.0,119.46175,975.97,514.299,121.0875,2065.686955,0.0,0.0,1809.88,2065.686955,1809.88,255.80695500000002
2026-01-01 22:00:00+00:00,273.0855,12.1449,2.2986325,0.0,110.1975,977.0895,537.59775,86.3325,1998.7462825000002,0.0,0.0,1720.365,1998.7462825000002,1720.365,278.3812825000002
2026-01-01 23:00:00+00:00,316.18475,14.30135,3.0318,0.0,126.79374999999999,872.0405000000001,549.81075,126.6425,2008.8054000000002,0.0,0.0,1785.86,2008.8054000000002,1785.86,222.9454000000003
2026-01-02 00:00:00+00:00,394.2885,16.340025,3.500705,0.0,129.41475,893.07325,572.18325,170.285,2179.08548,0.0,0.0,1806.4825,2179.08548,1806.4825,372.6029800000001
2026-01-02 01:00:00+00:00,398.98675000000003,18.1345,3.491625,0.0,128.20125,942.497,526.95175,180.13,2198.392875,0.0,0.0,1792.4575,2198.392875,1792.4575,405.935375
2026-01-02 02:00:00+00:00,377.18525,16.96995,2.8591825,0.0,111.23400000000001,934.707,553.0617500000001,153.185,2149.2021325,0.0,0.0,1727.33,2149.2021325,1727.33,421.87213250000013
2026-01-02 03:00:00+00:00,435.14099999999996,18.35485,3.264895,0.0,119.89125000000001,945.71925,522.63975,165.86,2210.8709949999998,0.0,0.0,1645.635,2210.8709949999998,1645.635,565.2359949999998
2026-01-02 04:00:00+00:00,494.47450000000003,19.894475,3.31357,0.0,117.16875,926.571,471.7635,162.8475,2196.033295,0.0,0.0,1617.305,2196.033295,1617.305,578.7282950000001
2026-01-02 05:00:00+00:00,632.93025,26.13565,3.33314,0.0,108.96725,844.2887499999999,307.30175,165.39,2088.34679,0.0,0.0,1684.7025,2088.34679,1684.7025,403.64428999999996
2026-01-02 06:00:00+00:00,713.21675,27.02005,3.1575625,0.0,102.97175,822.4795,267.82574999999997,140.03782375,2076.70918625,0.0,0.0,1824.6575,2076.70918625,1824.6575,252.0516862500001
2026-01-02 07:00:00+00:00,758.1445,26.8602,3.42625,1.5029625,103.75325000000001,826.34475,264.647,0.00270475,1984.6816172499998,0.0,0.0,1947.2875,1984.6816172499998,1947.2875,37.39411724999991
2026-01-02 08:00:00+00:00,757.017,27.16675,3.716805,32.858850000000004,109.80025,772.84275,235.2225,0.004886,1938.629791,0.0,0.0,2048.01,1938.629791,2048.01,-109.38020900000015
2026-01-02 09:00:00+00:00,747.0107499999999,30.587474999999998,3.8707725,61.413450000000005,113.1435,771.15575,191.5725,0.004901,1918.7590985000002,0.0,0.0,2145.565,1918.7590985000002,2145.565,-226.8059014999999
2026-01-02 10:00:00+00:00,696.1845,45.37695,15.4123475,79.24719999999999,118.6965,682.73225,187.039,0.004901,1824.6936485,0.0,0.0,2185.295,1824.6936485,2185.295,-360.60135149999996
2026-01-02 11:00:00+00:00,670.2112500000001,31.165475,7.0712,124.0747,127.5595,781.87475,162.11700000000002,0.0049,1904.0787749999997,0.0,0.0,2204.7725,1904.0787749999997,2204.7725,-300.6937250000003
2026-01-02 12:00:00+00:00,732.12475,28.553275,4.240937499999999,104.747675,126.92375,806.26425,151.637,0.004901,1954.4965384999998,0.0,0.0,2180.3225,1954.4965384999998,2180.3225,-225.8259615000004
2026-01-02 13:00:00+00:00,773.1379999999999,27.969875000000002,4.09778,65.584925,121.74549999999999,802.30375,241.94925,0.004901,2036.793981,0.0,0.0,2211.205,2036.793981,2211.205,-174.4110189999999
2026-01-02 14:00:00+00:00,764.58725,28.36975,4.0818,10.5029525,124.35275,730.0605,233.4495,0.00514125,1895.40964375,0.0,0.0,2216.435,1895.40964375,2216.435,-321.02535624999996
2026-01-02 15:00:00+00:00,760.6255000000001,55.289024999999995,3.931295,0.02555675,122.45525,842.5889999999999,213.388,0.00544525,1998.309072,0.0,0.0,2323.105,1998.309072,2323.105,-324.795928
2026-01-02 16:00:00+00:00,770.67725,66.063525,36.3824025,0.0,131.233,688.05425,327.04325,0.0054459999999999995,2019.4591234999998,0.0,0.0,2340.77,2019.4591234999998,2340.77,-321.3108765000002
2026-01-02 17:00:00+00:00,774.15775,90.66135,63.0506,0.0,124.609,797.47875,412.42775,0.00513425,2262.39033425,0.0,0.0,2331.3525,2262.39033425,2331.3525,-68.96216575000017
2026-01-02 18:00:00+00:00,763.76975,70.5688,3.5504975,0.0,111.13025,886.9425,459.60400000000004,0.0049525,2295.5707500000003,0.0,0.0,2232.035,2295.5707500000003,2232.035,63.53575000000046
2026-01-02 19:00:00+00:00,765.33025,30.318224999999998,3.6470175,0.0,114.52425,962.78975,451.77725,0.004953,2328.3916955,0.0,0.0,2160.5425,2328.3916955,2160.5425,167.84919549999995
2026-01-02 20:00:00+00:00,762.6595,27.41685,3.8004525,0.0,119.54925,958.9895,483.22425,0.0049527500000000006,2355.64475525,0.0,0.0,2062.0,2355.64475525,2062.0,293.6447552499999
2026-01-02 21:00:00+00:00,673.3385000000001,20.692675,3.7443075,0.0,119.14425,968.71025,493.94925,0.00495225,2279.58418475,0.0,0.0,1921.9325,2279.58418475,1921.9325,357.6516847500002
2026-01-02 22:00:00+00:00,642.17525,20.114925,3.6767374999999998,0.0,120.47275,976.0415,495.77125,0.0049517499999999996,2258.25736425,0.0,0.0,1870.4625,2258.25736425,1870.4625,387.79486425000005
2026-01-02 23:00:00+00:00,538.25575,19.98045,3.1567024999999997,0.0,113.51275,975.1105,484.1365,0.0049525,2134.157605,0.0,0.0,2026.5175,2134.157605,2026.5175,107.64010499999995
2026-01-03 00:00:00+00:00,485.9455,19.815625,2.949145,0.0,108.12075,965.79375,462.51575,0.004952,2045.145472,0.0,0.0,1857.98,2045.145472,1857.98,187.1654719999999
2026-01-03 01:00:00+00:00,488.56975,19.863475,2.9404825,0.0,107.71775,970.018,429.11199999999997,0.0049525,2018.2264099999998,0.0,0.0,1794.255,2018.2264099999998,1794.255,223.97140999999965
2026-01-03 02:00:00+00:00,487.33725,19.64545,2.88374,0.0,105.83975,962.0137500000001,441.29775,0.00495225,2019.02264225,0.0,0.0,1833.36,2019.02264225,1833.36,185.6626422500001
2026-01-03 03:00:00+00:00,485.34925,19.68545,2.889495,0.0,105.5075,961.63725,413.67675,0.0049525,1988.7506475,0.0,0.0,1758.475,1988.7506475,1758.475,230.2756475000001
2026-01-03 04:00:00+00:00,488.23375,19.696375,2.9256599999999997,0.0,106.83500000000001,940.06775,387.4335,0.0049510000000000005,1945.196986,0.0,0.0,1753.535,1945.196986,1753.535,191.66198599999984
2026-01-03 05:00:00+00:00,534.79925,19.666175,2.9671000000000003,0.0,113.16225,922.89375,333.81525,0.00495225,1927.30872725,0.0,0.0,1723.555,1927.30872725,1723.555,203.75372724999988
2026-01-03 06:00:00+00:00,580.3875,24.539324999999998,3.08674,0.0,113.80499999999999,921.578,307.54625,0.0049515,1950.9477665,0.0,0.0,1800.9275,1950.9477665,1800.9275,150.02026649999993
2026-01-03 07:00:00+00:00,611.9549999999999,55.0991,3.2029275,0.5689335,120.00125,900.485,279.74125,0.004952,1971.058413,0.0,0.0,1919.0225,1971.058413,1919.0225,52.03591299999994
2026-01-03 08:00:00+00:00,637.12525,57.867475,3.4763625,24.769782499999998,127.89275,842.9292499999999,222.78975,0.004952,1916.855572,0.0,0.0,2044.225,1916.855572,2044.225,-127.36942799999997
2026-01-03 09:00:00+00:00,660.72525,62.571175,3.9347950000000003,74.9556,140.135,750.2139999999999,196.9195,0.004953,1889.460273,0.0,0.0,2132.3825,1889.460273,2132.3825,-242.92222700000025
2026-01-03 10:00:00+00:00,687.281,71.34309999999999,4.17005,132.28225,145.69625,704.13175,167.87125,0.004953,1912.7806029999997,0.0,0.0,2150.735,1912.7806029999997,2150.735,-237.95439700000043
2026-01-03 11:00:00+00:00,711.47625,62.20155,4.539425,176.2,153.532,695.2425000000001,168.762,0.00495275,1971.95867775,0.0,0.0,2188.4475,1971.95867775,2188.4475,-216.4888222500001
2026-01-03 12:00:00+00:00,778.51225,59.17875,4.682415,143.3668,144.86225,605.14075,140.236,0.0049527500000000006,1875.9841677499999,0.0,0.0,2195.905,1875.9841677499999,2195.905,-319.92083225000033
2026-01-03 13:00:00+00:00,773.39025,79.8819,4.1638975,60.84275,126.08575,575.40525,125.98775,0.0049517499999999996,1745.76249925,0.0,0.0,2151.9275,1745.76249925,2151.9275,-406.16500074999976
2026-01-03 14:00:00+00:00,800.4625,62.2623,3.0514900000000003,8.919102500000001,91.40390000000001,540.986,87.1268,0.0049517499999999996,1594.2170442499998,0.0,0.0,2136.8075,1594.2170442499998,2136.8075,-542.59045575
2026-01-03 15:00:00+00:00,807.09925,58.9239,2.814685,0.01028575,87.285775,509.54175,69.815575,0.004952,1535.4961727500001,0.0,0.0,2253.42,1535.4961727500001,2253.42,-717.9238272499999
2026-01-03 16:00:00+00:00,806.8595,56.239525,2.82403,0.0,88.34615,449.84825,55.29425,0.00495375,1459.41665875,0.0,0.0,2344.6725,1459.41665875,2344.6725,-885.2558412500002
2026-01-03 17:00:00+00:00,807.9617499999999,64.74482499999999,2.7542625,0.0,84.888375,366.704,60.806625,0.0049525,1387.8647899999999,0.0,0.0,2292.41,1387.8647899999999,2292.41,-904.54521
2026-01-03 18:00:00+00:00,809.8835,56.349000000000004,2.833555,0.0,87.46035,300.815,81.325425,0.00495125,1338.67178125,0.0,0.0,2191.88,1338.67178125,2191.88,-853.20821875
2026-01-03 19:00:00+00:00,808.01175,69.04275,2.7187625,0.0,85.841825,259.78375000000005,154.163,0.00495325,1379.5667907499999,0.0,0.0,2060.7175,1379.5667907499999,2060.7175,-681.1507092500003
2026-01-03 20:00:00+00:00,765.2305,57.2252,3.85581,0.0,119.56425,292.25725,191.7,0.0049525,1429.8379625,0.0,0.0,2046.31,1429.8379625,2046.31,-616.4720374999999
2026-01-03 21:00:00+00:00,769.8265,58.279775,3.881505,0.0,114.656,370.66225,212.0815,0.004952,1529.3924819999997,0.0,0.0,1958.575,1529.3924819999997,1958.575,-429.1825180000003
2026-01-03 22:00:00+00:00,760.72375,57.431025,3.8282575,0.0,117.289,478.63175,221.4785,0.004952,1639.3872345,0.0,0.0,1902.5475,1639.3872345,1902.5475,-263.1602654999999
2026-01-03 23:00:00+00:00,722.8935,57.286125,3.6864850000000002,0.0,121.94975,683.94475,230.77775,0.00495225,1820.5433122499999,0.0,0.0,1913.085,1820.5433122499999,1913.085,-92.54168775000016
2026-01-04 00:00:00+00:00,727.673,57.39005,3.745285,0.0,123.221,753.1275,233.53300000000002,0.00494975,1898.69478475,0.0,0.0,1913.3525,1898.69478475,1913.3525,-14.65771524999991
2026-01-04 01:00:00+00:00,729.15675,59.024975,3.8359975,0.0,125.48125,751.533,252.4375,0.0049535,1921.474426,0.0,0.0,1859.645,1921.474426,1859.645,61.82942600000001
2026-01-04 02:00:00+00:00,714.9875,57.643,3.723555,0.0,122.81225,870.17575,243.54775,0.0049510000000000005,2012.894756,0.0,0.0,1827.78,2012.894756,1827.78,185.11475599999994
2026-01-04 03:00:00+00:00,719.775,57.235725,3.67333,0.0,122.055,865.03175,252.835,0.0049535,2020.6107585000002,0.0,0.0,1796.55,2020.6107585000002,1796.55,224.06075850000025
2026-01-04 04:00:00+00:00,719.2602499999999,57.2309,3.63002,0.0,120.1215,879.9259999999999,243.61875,0.0049535,2023.7923735,0.0,0.0,1732.9875,2023.7923735,1732.9875,290.8048735
2026-01-04 05:00:00+00:00,724.3905,57.537774999999996,3.6426175,0.0,120.33775,892.436,240.2855,0.004952,2038.6350945000002,0.0,0.0,1727.7525,2038.6350945000002,1727.7525,310.8825945000001
2026-01-04 06:00:00+00:00,725.41025,57.540625,3.656825,0.0,111.9225,871.3552500000001,223.42700000000002,0.00495225,1993.3174022500004,0.0,0.0,1816.1575,1993.3174022500004,1816.1575,177.1599022500004
2026-01-04 07:00:00+00:00,723.1845000000001,57.591175,3.64745,0.30472374999999996,102.28875,829.48975,201.0705,0.00495325,1917.5818020000002,0.0,0.0,1926.4625,1917.5818020000002,1926.4625,-8.880697999999938
2026-01-04 08:00:00+00:00,722.9159999999999,57.53835,3.6923,12.249605,106.75625,815.10175,201.38025,0.0049525,1919.6394575,0.0,0.0,2042.38,1919.6394575,2042.38,-122.74054250000017
2026-01-04 09:00:00+00:00,731.43775,57.50755,3.89404,43.6062,113.47,814.42175,187.68475,0.0049535,1952.0269935000003,0.0,0.0,2117.925,1952.0269935000003,2117.925,-165.89800649999984
2026-01-04 10:00:00+00:00,730.78075,58.124,4.26516,73.35665,121.57300000000001,793.25425,171.91225,0.004948,1953.2710080000002,0.0,0.0,2192.0975,1953.2710080000002,2192.0975,-238.8264919999997
2026-01-04 11:00:00+00:00,738.02725,57.4602,4.09162,76.31245,109.72325000000001,773.36975,167.864,0.0049510000000000005,1926.853471,0.0,0.0,2224.295,1926.853471,2224.295,-297.4415290000002
2026-01-04 12:00:00+00:00,740.34325,57.6173,4.0694375,70.6551,124.7805,711.92025,151.97,0.00495225,1861.36078975,0.0,0.0,2244.7025,1861.36078975,2244.7025,-383.3417102499998
2026-01-04 13:00:00+00:00,743.8820000000001,57.7721,4.11036,57.633325,126.64500000000001,678.0035,128.69725,0.004923,1796.748458,0.0,0.0,2233.8475,1796.748458,2233.8475,-437.0990419999998
2026-01-04 14:00:00+00:00,776.7212499999999,59.4649,3.0039,15.1815675,90.65549999999999,669.4780000000001,104.409,0.00499275,1718.9191102500001,0.0,0.0,2211.8975,1718.9191102500001,2211.8975,-492.9783897499999
2026-01-04 15:00:00+00:00,811.2935,66.0897,2.8833275,0.03204475,86.56032499999999,605.933,96.630525,0.00550275,1669.427925,0.0,0.0,2305.16,1669.427925,2305.16,-635.7320749999999
2026-01-04 16:00:00+00:00,810.316,66.2082,2.8836275000000002,0.0,86.825225,552.95,76.166725,0.005504,1595.3552815,0.0,0.0,2407.24,1595.3552815,2407.24,-811.8847184999997
2026-01-04 17:00:00+00:00,812.5215000000001,66.489075,2.892995,0.0,86.0983,446.37675,49.58485,0.00550175,1463.9689717499998,0.0,0.0,2332.3125,1463.9689717499998,2332.3125,-868.3435282500002
2026-01-04 18:00:00+00:00,811.63675,66.379475,2.87751,0.0,86.9792,352.294,31.783475,0.005502,1351.955912,0.0,0.0,2195.0975,1351.955912,2195.0975,-843.141588
2026-01-04 19:00:00+00:00,809.871,66.06389999999999,2.7933525,0.0,84.51555,305.38175,27.6408,0.005503,1296.2718555,0.0,0.0,2077.25,1296.2718555,2077.25,-780.9781445000001
2026-01-04 20:00:00+00:00,802.7725,65.905475,2.7920875,0.0,83.782675,216.8745,37.197824999999995,0.00550275,1209.33056525,0.0,0.0,1996.725,1209.33056525,1996.725,-787.3944347499998
2026-01-04 21:00:00+00:00,802.664,60.5213,2.7697475000000003,0.0,82.71809999999999,129.151625,14.6314475,0.005503,1092.461723,0.0,0.0,1889.1775,1092.461723,1889.1775,-796.7157770000001
2026-01-04 22:00:00+00:00,804.3834999999999,59.265625,2.7528325000000002,0.0,82.098275,56.695724999999996,9.4316575,0.00538825,1014.6330032499999,0.0,0.0,1818.6525,1014.6330032499999,1818.6525,-804.01949675
2026-01-04 23:00:00+00:00,809.138,59.50875,2.7468025,0.0,84.821,32.623575,8.53506,0.0047792500000000005,997.3779667499999,0.0,0.0,1839.7225,997.3779667499999,1839.7225,-842.3445332500002
2026-01-05 00:00:00+00:00,808.08025,59.303174999999996,2.755515,0.0,85.21815,52.46405,15.635950000000001,0.0049525,1023.4620424999999,0.0,0.0,1867.5125,1023.4620424999999,1867.5125,-844.0504575000001
2026-01-05 01:00:00+00:00,804.86825,63.8104,11.6948975,0.0,82.010875,13.867325000000001,26.6405,0.00495275,1002.8972002500001,0.0,0.0,1891.4675,1002.8972002500001,1891.4675,-888.5702997499999
2026-01-05 02:00:00+00:00,806.4237499999999,66.21225,2.7420400000000003,0.0,85.01555,11.879735,39.677075,0.00495225,1011.9553522499999,0.0,0.0,1846.395,1011.9553522499999,1846.395,-834.4396477500001
2026-01-05 03:00:00+00:00,803.7194999999999,59.254175000000004,2.760745,0.0,85.234525,105.229725,47.216025,0.004951499999999999,1103.4196465,0.0,0.0,1778.92,1103.4196465,1778.92,-675.5003535000001
2026-01-05 04:00:00+00:00,795.1755,57.71335,2.7878325,0.0,79.34025,286.4455,64.9978,0.0053795,1286.465612,0.0,0.0,1826.745,1286.465612,1826.745,-540.2793879999999
2026-01-05 05:00:00+00:00,807.15125,58.150625,6.8070175,0.0,85.6154,319.3585,108.391175,0.0054465,1385.4794140000001,0.0,0.0,2062.52,1385.4794140000001,2062.52,-677.0405859999998
2026-01-05 06:00:00+00:00,809.65975,69.772,4.8638975,0.0,88.06135,345.50275,96.307675,0.005569,1414.1729915,0.0,0.0,2295.7175,1414.1729915,2295.7175,-881.5445085000001
2026-01-05 07:00:00+00:00,808.061,71.814875,2.729475,0.0264015,82.52135,375.63374999999996,85.1476,0.005654,1425.9401055,0.0,0.0,2399.595,1425.9401055,2399.595,-973.6548944999997
2026-01-05 08:00:00+00:00,810.3585,69.751775,6.1262875,5.6254125,83.7628,343.2175,79.671825,0.0056524999999999995,1398.5197524999999,0.0,0.0,2447.2875,1398.5197524999999,2447.2875,-1048.7677475
2026-01-05 09:00:00+00:00,815.91775,71.989025,5.9624825,18.80505,84.0295,361.81624999999997,74.706725,0.00566975,1433.2324522499998,0.0,0.0,2489.4175,1433.2324522499998,2489.4175,-1056.1850477500002
2026-01-05 10:00:00+00:00,817.1882499999999,72.818675,3.0262575000000003,25.512425,88.4686,267.10925,80.804725,0.0057095,1354.9338919999998,0.0,0.0,2454.9675,1354.9338919999998,2454.9675,-1100.0336080000004
2026-01-05 11:00:00+00:00,803.25575,76.335025,3.1183449999999997,26.186875,85.154275,275.16125,74.37275,0.005711,1343.5899809999999,0.0,0.0,2409.105,1343.5899809999999,2409.105,-1065.5150190000002
2026-01-05 12:00:00+00:00,803.856,85.8019,2.86662,21.84255,87.245975,289.32050000000004,56.8296,0.0057105,1347.7688555000002,0.0,0.0,2369.8825,1347.7688555000002,2369.8825,-1022.1136445
2026-01-05 13:00:00+00:00,789.42,89.460775,6.289705,11.84201,80.5427,235.37574999999998,42.03475,0.005711,1254.971401,0.0,0.0,2330.33,1254.971401,2330.33,-1075.358599
2026-01-05 14:00:00+00:00,746.7945,83.15075,18.1642,1.8129160000000002,79.7565,193.288,39.88445,0.005711,1162.857027,0.0,0.0,2339.18,1162.857027,2339.18,-1176.3229729999998
2026-01-05 15:00:00+00:00,596.7225,75.764575,31.915200000000002,0.0,85.14172500000001,150.10375,34.98975,0.0057105,974.6432105,0.0,0.0,2469.74,974.6432105,2469.74,-1495.0967894999999
2026-01-05 16:00:00+00:00,552.5085,84.971925,100.71095,0.0,122.4215,190.50125,38.826175,0.01039175,1089.95069175,0.0,0.0,2616.3425,1089.95069175,2616.3425,-1526.3918082500002
2026-01-05 17:00:00+00:00,564.6777500000001,82.648625,45.369425,0.0,111.7025,286.0505,35.078525,0.00690275,1125.5342277500001,0.0,0.0,2556.15,1125.5342277500001,2556.15,-1430.61577225
2026-01-05 18:00:00+00:00,560.75425,58.34725,3.6823175,0.0,114.874,362.58275,32.673725000000005,0.005711,1132.9200035000001,0.0,0.0,2433.5075,1132.9200035000001,2433.5075,-1300.5874965
2026-01-05 19:00:00+00:00,580.31775,59.496875,3.7108499999999998,0.0,115.221,357.43725,29.80575,0.00571,1145.995185,0.0,0.0,2264.7475,1145.995185,2264.7475,-1118.752315
2026-01-05 20:00:00+00:00,586.4625,51.828675000000004,3.8642675,0.0,119.6035,268.88775,26.973875,0.00554475,1057.6261122499998,0.0,0.0,2161.2225,1057.6261122499998,2161.2225,-1103.59638775
2026-01-05 21:00:00+00:00,594.65225,50.210575,3.85177,0.0,117.90299999999999,177.96625,20.670524999999998,0.0054452500000000004,965.2598152499999,0.0,0.0,2042.235,965.2598152499999,2042.235,-1076.9751847500002
2026-01-05 22:00:00+00:00,590.319,49.76665,3.8357875,0.0,118.61875,99.511675,20.413625,0.005445500000000001,882.470933,0.0,0.0,1955.7225,882.470933,1955.7225,-1073.2515670000003
2026-01-05 23:00:00+00:00,584.86225,49.1369,3.6426125000000003,0.0,114.0335,66.84675,17.19465,0.00495275,835.7216152500001,0.0,0.0,2024.1275,835.7216152500001,2024.1275,-1188.40588475
2026-01-06 00:00:00+00:00,548.87925,46.353175,3.3385825000000002,0.0,105.61869999999999,54.69865,13.22125,0.004901,772.1145085,0.0,0.0,2007.2,772.1145085,2007.2,-1235.0854915
2026-01-06 01:00:00+00:00,491.012,47.000425,17.64631,0.0,108.9145,55.55175,8.640455,0.004901,728.7703409999999,0.0,0.0,1987.77,728.7703409999999,1987.77,-1258.999659
2026-01-06 02:00:00+00:00,531.9865,45.350274999999996,3.4513,0.0,107.5665,68.377425,8.462142499999999,0.004901,765.1990435,0.0,0.0,1925.6575,765.1990435,1925.6575,-1160.4584565
2026-01-06 03:00:00+00:00,563.883,47.803725,3.519305,0.0,110.16875,51.700525,7.9376125,0.0049005,785.017818,0.0,0.0,1828.0725,785.017818,1828.0725,-1043.054682
2026-01-06 04:00:00+00:00,562.085,47.66925,3.69775,0.0,106.57075,29.71435,9.2825725,0.004901,759.0245735000001,0.0,0.0,1793.765,759.0245735000001,1793.765,-1034.7404265
2026-01-06 05:00:00+00:00,570.85725,48.37095,5.88263,0.0,112.4085,22.157475,9.27895,0.004901,768.960656,0.0,0.0,2024.3175,768.960656,2024.3175,-1255.3568440000001
2026-01-06 06:00:00+00:00,573.46,53.33715,4.374625,0.0,108.53025,25.432724999999998,10.300525,0.004901,775.4401760000001,0.0,0.0,2313.46,775.4401760000001,2313.46,-1538.019824
2026-01-06 07:00:00+00:00,573.61175,54.62755,3.8888225,0.0,110.30525,31.836975,12.6847,0.004901,786.9599485000001,0.0,0.0,2415.73,786.9599485000001,2415.73,-1628.7700515
2026-01-06 08:00:00+00:00,574.79775,54.65155,3.6102875,4.2993784999999995,112.69800000000001,35.4344,9.7289075,0.004901,795.2251745,0.0,0.0,2468.365,795.2251745,2468.365,-1673.1398255
2026-01-06 09:00:00+00:00,579.8290000000001,56.61265,3.8824075,14.45253,120.73525000000001,46.735825000000006,10.353182499999999,0.004901,832.6057460000002,0.0,0.0,2495.9975,832.6057460000002,2495.9975,-1663.3917539999998
2026-01-06 10:00:00+00:00,584.02125,60.311325,3.92821,24.883975,123.21625,81.429575,23.892825,0.004901,901.6883110000001,0.0,0.0,2460.2075,901.6883110000001,2460.2075,-1558.5191889999999
2026-01-06 11:00:00+00:00,590.60825,70.45667499999999,4.28376,31.640875,134.42950000000002,100.3141,28.138175,0.00489975,959.8762347500003,0.0,0.0,2417.79,959.8762347500003,2417.79,-1457.9137652499996
2026-01-06 12:00:00+00:00,621.8612499999999,61.9229,4.32719,42.646300000000004,137.517,94.19347499999999,31.4979,0.00442275,993.9704377499999,0.0,0.0,2396.0825,993.9704377499999,2396.0825,-1402.1120622500002
2026-01-06 13:00:00+00:00,633.32975,62.48495,3.9401450000000002,24.62215,125.196,120.26452499999999,36.832425,0.00462725,1006.6745722500001,0.0,0.0,2374.97,1006.6745722500001,2374.97,-1368.2954277499998
2026-01-06 14:00:00+00:00,609.66025,58.741924999999995,3.621695,5.597456,114.287,128.401825,43.8294,0.00486775,964.1444187500001,0.0,0.0,2388.9275,964.1444187500001,2388.9275,-1424.7830812499997
