,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Gas,Waste,Other
2026-01-18 01:00:00+00:00,0.0,22.197945205479453,10.751141552511415,5.438812785388128,0.0,0.0,95.46381278538813,1.1067351598173516,3.5415525114155253
2026-01-18 02:00:00+00:00,0.0,22.229457364341087,8.7515503875969,3.9992248062015503,0.0,0.0,78.5562015503876,0.8310077519379846,2.8825581395348836
2026-01-18 03:00:00+00:00,0.0,31.73404927353127,9.074542008843968,1.6914087176247632,0.0,0.0,81.24131396083386,0.8591282375236892,2.899557801642451
2026-01-18 04:00:00+00:00,0.0,38.691179551644666,10.661428870731196,1.5185417976115652,0.0,0.0,95.69976953697883,1.0123611984077099,3.4167190446260216
2026-01-18 05:00:00+00:00,0.0,44.71325590708851,12.00500600720865,1.725270324389267,0.0,0.0,116.02442931517822,1.1501802162595114,3.881858229875851
2026-01-18 06:00:00+00:00,0.5148630018955712,39.292176460451486,8.969455454075478,1.5174909529553677,0.0,0.0,103.24358090642772,0.7858435292090299,2.9265896949853523
2026-01-18 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 14:00:00+00:00,0.33102437724790196,10.04895430931131,1.5983748501398694,0.837018782469695,0.0,0.0,22.10297056080991,0.05674703609964034,0.5249100839216732
2026-01-18 15:00:00+00:00,0.13840399002493764,58.93241895261845,9.328428927680799,4.788778054862843,0.0,0.0,201.04563591022446,0.2768079800498753,2.9895261845386534
2026-01-18 16:00:00+00:00,0.0,40.03846153846154,5.923076923076923,4.076923076923077,0.0,0.0,147.90384615384616,0.15384615384615385,2.1538461538461537
2026-01-18 17:00:00+00:00,0.0,29.96915460776847,4.367859862909368,3.3392993145468393,0.0,0.0,108.63290175171363,0.11271896420411272,1.578065498857578
2026-01-18 18:00:00+00:00,0.0,31.949365289882532,4.477358848048503,3.8695054945054945,0.0,0.0,114.42468738158392,0.11860553239863585,1.6604774535809017
2026-01-18 19:00:00+00:00,0.0,80.67443160641074,12.120946701453597,11.257733879985091,0.0,0.0,277.63082370480805,0.2877376071561685,4.028326500186359
2026-01-18 20:00:00+00:00,0.0,119.82104716000377,18.60136092996881,10.442869294017578,0.0,0.0,420.10792930724887,0.4351195539173991,6.091673754843588
2026-01-18 21:00:00+00:00,0.0,110.53597065343608,16.91826770822337,10.752718251873747,0.0,0.0,323.12411590837115,0.394595165206376,5.524332312889264
2026-01-18 22:00:00+00:00,0.0,28.7431448489543,4.372269558481797,3.2080557707203714,0.0,0.0,45.624244771494965,0.10348567002323779,1.4487993803253292
2026-01-18 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 16:00:00+00:00,0.0,10.032220822837951,0.9507241813602015,0.7938706968933669,0.0,0.0,18.335852225020993,0.03841309823677582,0.34891897565071367
2026-01-19 17:00:00+00:00,0.0,12.990978487161694,1.2158223455933381,1.0159611380985427,0.0,0.0,32.26092990978487,0.04996530187369882,0.46634281748785567
2026-01-19 18:00:00+00:00,0.0,18.55666955391945,1.7794066695539195,1.5547639670853184,0.0,0.0,45.626115201385886,0.07093980077955825,0.6621048072758771
2026-01-19 19:00:00+00:00,0.0,51.34177215189873,6.109704641350211,5.873417721518987,0.0,0.0,130.58227848101265,0.20253164556962025,1.890295358649789
2026-01-19 20:00:00+00:00,0.0,93.54540993844232,10.796101347131769,8.08147470782407,0.0,0.0,233.4578909804621,0.37443126059416537,3.494691765545544
2026-01-19 21:00:00+00:00,0.0,52.1735516372796,5.647103274559194,4.386272040302267,0.0,0.0,111.84105793450883,0.21309823677581863,1.9889168765743075
2026-01-19 22:00:00+00:00,0.0,2.699810606060606,0.2869318181818182,0.26136363636363635,0.0,0.0,4.6335227272727275,0.01231060606060606,0.10606060606060606
2026-01-19 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 06:00:00+00:00,0.022672064777327937,8.469635627530364,1.0979757085020243,0.8647773279352227,0.0,0.0,25.17246963562753,0.022672064777327937,0.34979757085020247
2026-01-20 07:00:00+00:00,1.0554912265075265,36.27416050592322,4.609423710697426,3.7677028591787654,0.0,0.0,102.63650129152934,0.1603277812416496,1.496392624922063
2026-01-20 08:00:00+00:00,3.9998444997334284,78.60687311178248,8.652145903678692,8.226630531366625,0.0,0.0,216.33201528345478,0.2836769148747112,3.1488137551092943
2026-01-20 09:00:00+00:00,3.156345800122624,54.7504598405886,6.150827713059473,6.150827713059473,0.0,0.0,92.36358062538321,0.24279583077866337,2.1851624770079705
2026-01-20 10:00:00+00:00,4.346774193548387,79.51344086021506,8.811827956989248,8.989247311827958,0.0,0.0,133.92204301075267,0.3548387096774193,3.311827956989247
2026-01-20 11:00:00+00:00,2.6408850226928897,52.519856278366106,6.6319969742813925,6.115733736762481,0.0,0.0,87.12934947049924,0.23827534039334342,2.2239031770045385
2026-01-20 12:00:00+00:00,1.8989688332754024,47.664117715212605,5.765959911945313,4.885528907426718,0.0,0.0,86.64476885644768,0.20716023635731665,1.9334955393349555
2026-01-20 13:00:00+00:00,1.4884020618556701,53.73711340206186,6.359536082474227,5.103092783505154,0.0,0.0,114.66494845360825,0.23195876288659795,2.1649484536082473
2026-01-20 14:00:00+00:00,0.9417290240407579,64.15528976277663,7.769264448336252,6.309584461073078,0.0,0.0,213.72540200605,0.2825187072122274,2.566211590511065
2026-01-20 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 18:00:00+00:00,0.0,53.00436213361904,5.022729012015,7.234101170888497,0.0,0.0,156.56172036427643,0.25713629754343,1.919951021657611
2026-01-20 19:00:00+00:00,0.0,49.533215574840646,5.383342293218647,5.997657629982336,0.0,0.0,147.58117656094004,0.19399431687274404,1.8106136241456108
2026-01-20 20:00:00+00:00,0.0,77.52791309054358,8.662336658161292,10.03811953916338,0.0,0.0,230.1379030387381,0.2802520683522771,2.853475605041367
2026-01-20 21:00:00+00:00,0.0,102.68840151834668,11.554154365246731,13.263348797975537,0.0,0.0,273.5052931252636,0.4102066638549135,3.8285955293125267
2026-01-20 22:00:00+00:00,0.0,84.20151082074315,9.60963658636178,7.148632094732544,0.0,0.0,182.40730910575746,0.35157207023274806,3.2813393221723155
2026-01-20 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 01:00:00+00:00,0.0,2.3144316044074174,0.35366836871808655,0.13974737973662993,0.0,0.0,5.062080085998388,0.009674818597151304,0.12039774254232734
2026-01-21 02:00:00+00:00,0.0,14.916082029141933,2.345385860766325,1.2084457636265515,0.0,0.0,33.67201834862385,0.057204533189422556,0.8008634646519158
2026-01-21 03:00:00+00:00,0.0,56.317123007764614,8.81977932161831,2.8859828361258684,0.0,0.0,126.79444217409072,0.21577441765427055,2.9668982427462196
2026-01-21 04:00:00+00:00,0.0,93.3550192027546,13.739835783339954,3.877499668918024,0.0,0.0,202.34647728777645,0.33717388425374123,4.593994172957224
2026-01-21 05:00:00+00:00,0.0,145.40986180904522,23.011463567839197,7.623429648241206,0.0,0.0,489.7347675879397,0.5646984924623115,7.905778894472362
2026-01-21 06:00:00+00:00,0.15119363395225463,165.63262599469496,24.79575596816976,17.160477453580903,0.0,0.0,581.1883289124669,0.6047745358090185,8.46684350132626
2026-01-21 07:00:00+00:00,1.1734255279387031,127.67987292094935,17.93664735563446,15.142777051018502,0.0,0.0,429.25023360119604,0.5587740609231919,6.25826948233975
2026-01-21 08:00:00+00:00,4.082609926401208,170.33555859596152,22.000731270050952,15.271985280241555,0.0,0.0,580.3354406491791,0.7560388752594829,8.46763540290621
2026-01-21 09:00:00+00:00,5.659855414576571,55.8439067571555,12.661306186682403,3.144364119209206,0.0,0.0,343.82573522179604,0.46117340415068364,4.653658896429625
2026-01-21 10:00:00+00:00,9.861942081620949,29.70094619134092,11.66548790977731,4.221064704195737,0.0,0.0,341.56088120042057,0.3453598394341967,4.144318073210361
2026-01-21 11:00:00+00:00,4.230532281912272,5.667570231641203,4.391695416461311,1.4236076885165105,0.0,0.0,118.93839329719074,0.14773287333661902,1.4504682109413505
2026-01-21 12:00:00+00:00,7.1234728620068095,5.173242539555377,7.061886641297817,1.4780692970158222,0.0,0.0,181.61776487081914,0.24634488283597036,2.299218906469057
2026-01-21 13:00:00+00:00,9.339728662549357,5.596841146096994,13.222537207654145,2.518578515743647,0.0,0.0,310.6246836083831,0.3847828287941683,3.8128480307785764
2026-01-21 14:00:00+00:00,7.6520722966656285,8.394437519476472,21.071751324400125,11.078373325023373,0.0,0.0,494.8149735119975,0.5710501713929573,6.167341851043939
2026-01-21 15:00:00+00:00,1.6625698324022344,14.660843067546978,28.717115286947692,18.439410868461145,0.0,0.0,671.451498222448,0.9068562722194007,8.161706449974606
2026-01-21 16:00:00+00:00,0.0,19.786569416498995,32.65744466800805,31.985085513078474,0.0,0.0,858.7947434607646,1.1526156941649899,10.37354124748491
2026-01-21 17:00:00+00:00,0.0,21.097521118262268,32.643428197908285,36.52705148833467,0.0,0.0,940.8864641995173,1.2595534995977473,11.335981496379725
2026-01-21 18:00:00+00:00,0.0,20.86102172164119,30.58266291230893,35.24094931617056,0.0,0.0,908.1633145615446,1.2152051488334674,10.936846339501207
2026-01-21 19:00:00+00:00,0.0,25.012045477311432,42.482770710207355,43.11121406390865,0.0,0.0,1128.6842632475207,1.5082640488831014,13.951442452168687
2026-01-21 20:00:00+00:00,0.0,19.75623226591001,36.07177239562222,33.96296108633968,0.0,0.0,992.9171564653425,0.1109900689096068,12.430887717875963
2026-01-21 21:00:00+00:00,0.0,15.883968839688398,33.12643501435014,15.570469454694546,0.0,0.0,942.0656519065191,1.1494977449774497,11.703977039770399
2026-01-21 22:00:00+00:00,0.0,18.672317985937855,42.77911657972329,34.13968586981175,0.0,0.0,1116.0193638013154,1.532802222726242,15.606713540485371
2026-01-21 23:00:00+00:00,0.0,17.723570502664554,48.17175572519084,45.14208555379519,0.0,0.0,922.6860506985453,1.6663185942676075,16.36021892553651
2026-01-22 00:00:00+00:00,0.0,6.928884278469341,39.55763024435223,34.77040110650069,0.0,0.0,723.5014983863532,1.385776855693868,13.605809128630705
2026-01-22 01:00:00+00:00,0.0,5.446160209568455,28.568454432648558,24.36440093754309,0.0,0.0,623.1553839790432,1.1465600441196746,10.319040397077071
2026-01-22 02:00:00+00:00,0.0,3.5920722228865243,25.23003108932201,21.21033122085376,0.0,0.0,654.9545019729762,1.0263063493961497,9.236757144565347
2026-01-22 03:00:00+00:00,0.0,3.1025373134328356,23.229253731343285,19.649402985074627,0.0,0.0,610.8020895522388,0.8750746268656717,8.591641791044777
2026-01-22 04:00:00+00:00,0.0,5.214492200283626,25.824151849023675,21.189047670993784,0.0,0.0,696.6727119013855,0.910466892113014,8.939129486200502
2026-01-22 05:00:00+00:00,0.0,4.227329000309501,21.20829464562055,17.769111730114517,0.0,0.0,642.9122562674095,0.6448467966573816,7.73816155988858
2026-01-22 06:00:00+00:00,1.8213093190326823,2.0742689466761104,15.835272690478599,13.255084488515633,0.0,0.0,461.14540119396946,0.404735404229485,5.463927957098047
2026-01-22 07:00:00+00:00,1.9949342963185874,0.2598053967298626,2.8485805998595644,2.70939913732571,0.0,0.0,83.55527134115759,0.09278764168923663,1.0392215869194503
2026-01-22 08:00:00+00:00,1.5609031491384433,0.09893048128342245,1.2567835214894039,0.9893048128342246,0.0,0.0,32.64705882352941,0.03664091899386017,0.41037829273123394
2026-01-22 09:00:00+00:00,3.7677733229024057,0.24073440250342265,1.6291560727557206,1.4612018384510073,0.0,0.0,49.45692352826129,0.06718169372188539,0.6270291414042636
2026-01-22 10:00:00+00:00,2.636181607642574,0.5197577921451317,1.0918652899739458,0.987165878606581,0.0,0.0,33.055099874553704,0.044871176300299145,0.4150583807777671
2026-01-22 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 14:00:00+00:00,0.24722222222222223,1.335867446393762,0.724317738791423,0.6028752436647173,0.0,0.0,19.085989278752436,0.015180311890838207,0.23854775828460037
2026-01-22 15:00:00+00:00,0.8096458978328174,27.952060758513934,13.108552631578947,14.188080495356038,0.0,0.0,338.1621033281734,0.0,4.279556888544892
2026-01-22 16:00:00+00:00,0.0,25.42207233065442,8.847588978185993,9.260476463834673,0.0,0.0,261.35777841561423,0.17695177956371988,3.185132032146958
2026-01-22 17:00:00+00:00,0.0,37.877387785828546,13.853674602427777,12.21205420156206,0.0,0.0,356.7521407735014,0.48047426366801543,4.3242683730121385
2026-01-22 18:00:00+00:00,0.0,28.150101616181164,14.984515629536437,13.338817381205846,0.0,0.0,385.656392141682,0.5196941836833446,4.850479047711217
2026-01-22 19:00:00+00:00,0.0,30.071757670816588,23.83736888540339,17.602980099990198,0.0,0.0,544.4088324674052,0.7334575041662582,6.8456033722184095
2026-01-22 20:00:00+00:00,0.0,23.262523466060667,19.687777887560515,14.352336725619999,0.0,0.0,476.2414781148108,0.48018970457464677,5.975694101373382
2026-01-22 21:00:00+00:00,0.0,17.068526543878658,13.170392987294395,9.839948783610755,0.0,0.0,339.40254112085097,0.5298433960405792,4.238747168324633
2026-01-22 22:00:00+00:00,0.0,11.052954898911354,12.745101088646967,10.00886469673406,0.0,0.0,308.9066874027994,0.5040435458786936,4.032348367029549
2026-01-22 23:00:00+00:00,0.0,23.374801632282928,25.244785762865565,19.41906597143505,0.0,0.0,557.5429607798685,0.8630695987304465,8.055316254817502
2026-01-23 00:00:00+00:00,0.0,29.242561074447146,39.39932847053375,28.126432789162905,0.0,0.0,853.7265254139169,1.3393539423410905,12.165798309598241
2026-01-23 01:00:00+00:00,0.0,18.894472361809047,42.15829145728643,30.231155778894472,0.0,0.0,905.0452261306533,1.4170854271356785,12.753768844221105
2026-01-23 02:00:00+00:00,0.0,9.513421638729339,45.371703200093776,31.22353768608604,0.0,0.0,939.5113702965655,1.463603329035283,13.416363849490095
2026-01-23 03:00:00+00:00,0.0,5.497636126507988,40.58893055102706,29.710629279426147,0.0,0.0,986.4162862732312,1.403651776980763,12.632865992826865
2026-01-23 04:00:00+00:00,0.0,4.728878570707581,38.90577369536691,26.761153729686082,0.0,0.0,981.5647269607348,1.1822196426768952,11.607247400827697
2026-01-23 05:00:00+00:00,0.0,3.9077733199598796,20.297091273821465,15.339468405215648,0.0,0.0,534.9566700100302,0.6998996990972919,6.2990972918756265
2026-01-23 06:00:00+00:00,0.5855937311633514,2.261603375527426,6.905967450271248,5.068414707655214,0.0,0.0,183.73508137432188,0.18173598553345388,2.261603375527426
2026-01-23 07:00:00+00:00,1.8520683895057484,0.7893043136484229,2.1566031246929347,1.4791687137663359,0.0,0.0,56.22705610690773,0.04971995676525499,0.6960793947135698
2026-01-23 08:00:00+00:00,1.14757793764988,0.18047961630695442,0.5771942446043166,0.3677697841726619,0.0,0.0,15.274364508393285,0.011918465227817745,0.19069544364508392
2026-01-23 09:00:00+00:00,0.5343402678825876,0.044528355656882304,0.19829961052531586,0.12467939583927046,0.0,0.0,5.281656692315,0.0,0.06649567778094424
2026-01-23 10:00:00+00:00,20.593527231251784,0.7341032221271743,6.4330624465355,3.8250641573994866,0.0,0.0,169.5198887938409,0.0,2.144354148845167
2026-01-23 11:00:00+00:00,16.77618538670812,0.519481150408084,5.57678293820443,3.0404926156237853,0.0,0.0,129.68694131364165,0.0,1.6501165954139136
2026-01-23 12:00:00+00:00,8.602256699576868,0.34569816643159373,2.990691114245416,1.7928067700987305,0.0,0.0,70.86812411847673,0.0,0.900423131170663
2026-01-23 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 14:00:00+00:00,0.6487552073001388,0.09752529260067447,0.5328555842094822,0.29398928783971434,0.0,0.0,12.503025193414006,0.016960920452291212,0.1568885141836937
2026-01-23 15:00:00+00:00,2.2346477716163484,1.8067364962004517,9.152546724173341,4.802115424111728,0.0,0.0,210.57989320188952,0.35659272951324705,2.567467652495379
2026-01-23 16:00:00+00:00,0.0,6.09727366255144,22.024845679012344,13.687757201646091,0.0,0.0,555.2252057613168,0.9954732510288066,6.719444444444445
2026-01-23 17:00:00+00:00,0.0,10.152170574383126,36.975273881437495,24.151479471690386,0.0,0.0,959.3266868024982,1.6029743012183884,11.541414968772395
2026-01-23 18:00:00+00:00,0.0,14.930332043185985,39.361784477490325,25.675646771236504,0.0,0.0,1016.5067732735791,1.6966286412711347,12.328834793236911
2026-01-23 19:00:00+00:00,0.0,20.101712467165083,38.99512527783391,24.056147706607398,0.0,0.0,990.1466457870276,1.64768134976763,12.302687411598303
2026-01-23 20:00:00+00:00,0.0,23.299832495812396,31.723618090452263,18.281407035175878,0.0,0.0,771.2244556113903,1.4338358458961473,10.03685092127303
2026-01-23 21:00:00+00:00,0.0,19.104602717984328,18.41662533478822,10.795952782462058,0.0,0.0,478.4618093443111,0.7938200575339749,5.927189762920345
2026-01-23 22:00:00+00:00,0.0,12.317347924042485,9.853878339233987,5.701963308657869,0.0,0.0,226.69456066945605,0.3321532024460895,3.1000965561635017
2026-01-23 23:00:00+00:00,0.0,14.447410571276027,11.492258408969567,7.289375333689269,0.0,0.0,147.19941270688733,0.4268553123331554,3.6446876668446344
2026-01-24 00:00:00+00:00,0.0,21.819070667957405,14.60135527589545,8.71103581800581,0.0,0.0,164.18228460793804,0.4562923523717328,4.479961277831558
2026-01-24 01:00:00+00:00,0.0,18.162767839591112,13.660556320031453,7.426724985256536,0.0,0.0,151.88229801454688,0.46176528405740125,4.1558875565166105
2026-01-24 02:00:00+00:00,0.0,5.786090518923137,6.033359344518143,3.1650409676160747,0.0,0.0,67.7186890362856,0.01648458837300039,1.780335544284042
2026-01-24 03:00:00+00:00,0.0,4.075790089738588,5.191426063207179,2.900653531018338,0.0,0.0,62.31198790479907,0.1636266094420601,1.6065158017947718
2026-01-24 04:00:00+00:00,0.0,13.253038024304194,11.813945511564091,6.057575460603685,0.0,0.0,135.57590160721287,0.43507448059584475,3.6144649157193256
2026-01-24 05:00:00+00:00,0.0,17.97957738165506,15.29347184511864,7.841695195372447,0.0,0.0,320.513044504781,0.5198913941683391,4.852319678904498
2026-01-24 06:00:00+00:00,1.8341698623956688,29.409965034965037,21.630554928942026,12.839189036769683,0.0,0.0,487.19346379427026,0.758966839612001,7.083690503045342
2026-01-24 07:00:00+00:00,18.305561649846425,31.09348946906538,22.46001535761299,13.307234532689776,0.0,0.0,498.7291849495393,0.5842200526546731,7.2702939885914875
2026-01-24 08:00:00+00:00,24.93492467877714,10.990806380150643,13.009525919361986,8.000110766504209,0.0,0.0,276.0038214443952,0.37383695170580417,4.186973859105007
2026-01-24 09:00:00+00:00,31.070696850891615,8.952573668900975,11.388200328822562,6.023238902238523,0.0,0.0,198.76688377387126,0.3620526116099659,3.686353863665107
2026-01-24 10:00:00+00:00,34.3268924591113,24.499710522506877,11.840389347228253,6.141988710377768,0.0,0.0,154.70987118251554,0.40946591402518456,3.821681864235056
2026-01-24 11:00:00+00:00,51.67930327868852,54.08299180327869,18.91598360655738,9.45799180327869,0.0,0.0,203.7387295081967,0.6793032786885246,5.695696721311475
2026-01-24 12:00:00+00:00,38.135190217391305,40.54177989130435,12.921535326086955,6.8865489130434785,0.0,0.0,169.42391304347825,0.44429347826086957,4.146739130434783
2026-01-24 13:00:00+00:00,11.058359621451103,17.858044164037853,5.152996845425868,2.5977917981072554,0.0,0.0,65.11514195583597,0.18454258675078863,1.5331230283911672
2026-01-24 14:00:00+00:00,8.2287009835228,24.280303997956317,8.273789756035253,4.103078298633287,0.0,0.0,128.86371184059269,0.3156214075871759,2.4347937156725
2026-01-24 15:00:00+00:00,1.173002481389578,15.218163771712158,5.556327543424318,2.9788089330024814,0.0,0.0,128.72158808933003,0.18521091811414392,1.6668982630272953
2026-01-24 16:00:00+00:00,0.0,14.210199004975125,5.348258706467662,3.1094527363184077,0.0,0.0,137.96641791044777,0.1865671641791045,1.6791044776119404
2026-01-24 17:00:00+00:00,0.0,28.42938227225428,10.144924794248416,5.898212089679311,0.0,0.0,263.709062529562,0.3833837858291552,3.185034528426828
2026-01-24 18:00:00+00:00,0.0,37.51187335092349,9.668865435356201,5.651715039577836,0.0,0.0,248.39841688654352,0.2770448548812665,2.9920844327176783
2026-01-24 19:00:00+00:00,0.0,62.599982225382156,13.608691788126555,7.154283682900818,0.0,0.0,349.62673302523996,0.31105581230003554,4.1992534660504806
2026-01-24 20:00:00+00:00,0.0,102.99789344930687,24.613210111443326,12.726148409893993,0.0,0.0,623.3015765153574,0.5593911388964392,7.551780375101931
2026-01-24 21:00:00+00:00,0.0,92.59955074535429,22.907902797631202,11.744333265264446,0.0,0.0,497.2628139677354,0.5162344292423933,6.969164794772309
2026-01-24 22:00:00+00:00,0.0,95.29598773660358,24.996767528659024,12.263829645427887,0.0,0.0,362.35260597174084,0.603139162889896,7.237669954678752
2026-01-24 23:00:00+00:00,0.0,56.36495226362796,13.73629504157684,6.992377579303972,0.0,0.0,149.18255312596241,0.3194487218971358,3.90437326763166
2026-01-25 00:00:00+00:00,0.0,34.336799357372364,7.2249196715458766,3.1885487325955015,0.0,0.0,56.21429846483399,0.22117101035344522,2.0642627632988217
2026-01-25 01:00:00+00:00,0.0,68.96953124999999,15.57890625,6.8531249999999995,0.0,0.0,120.4078125,0.47812499999999997,4.4625
2026-01-25 02:00:00+00:00,0.0,99.36348314606741,23.632069288389513,10.395692883895132,0.0,0.0,181.86418539325845,0.7252808988764046,6.769288389513109
2026-01-25 03:00:00+00:00,0.0,147.11027660743724,32.50595347133175,14.335958966843743,0.0,0.0,250.96263051840995,1.0001831837332844,9.084997252244001
2026-01-25 04:00:00+00:00,0.0,212.93551172514088,45.487047809489184,20.11252499545537,0.0,0.0,350.68292128703877,1.4031994182875842,12.628794764588257
2026-01-25 05:00:00+00:00,0.0,301.82200674536256,52.41956155143338,23.61610455311973,0.0,0.0,415.26121416526144,1.6381112984822932,14.74300168634064
2026-01-25 06:00:00+00:00,0.5220324979344534,256.3179564858166,47.24394106306803,25.318576149820988,0.0,0.0,602.9475351142936,1.3050812448361333,14.094877444230239
2026-01-25 07:00:00+00:00,7.361352447147408,227.31856356791198,55.357370402548504,28.267593397046046,0.0,0.0,681.0723284100782,1.4722704894294816,15.900521285838403
2026-01-25 08:00:00+00:00,19.204508856682768,207.52334943639292,48.29790660225443,28.806763285024157,0.0,0.0,658.2560386473431,1.43317230273752,15.478260869565217
2026-01-25 09:00:00+00:00,26.926998065188275,161.18626283673166,42.0812620925733,24.672644738800415,0.0,0.0,572.6057449025153,0.0,14.027087364191098
2026-01-25 10:00:00+00:00,30.682048842372343,136.18688550586742,30.96439898509356,18.352759276879162,0.0,0.0,366.77283539486206,0.0,10.541071994925467
2026-01-25 11:00:00+00:00,42.77245322245322,228.07889812889812,45.59126819126819,6.250415800415801,0.0,0.0,253.08056133056132,0.0,13.726403326403327
2026-01-25 12:00:00+00:00,18.84009009009009,112.2614390706496,26.560277382645804,8.286806543385492,0.0,0.0,124.86871740161213,0.0,7.93266951161688
2026-01-25 13:00:00+00:00,5.08779679734953,71.26656543346218,14.028851463279956,6.733848702374379,0.0,0.0,101.94298729983434,0.0,4.1899503036996135
2026-01-25 14:00:00+00:00,2.355845629965948,98.44069239500568,15.439202610669694,7.65649829738933,0.0,0.0,168.0222758229285,0.0,4.585485244040862
2026-01-25 15:00:00+00:00,0.6225096564342346,135.8202886765603,21.27851189266111,10.243113437690587,0.0,0.0,382.67366334620857,0.0,6.111912990445212
2026-01-25 16:00:00+00:00,0.0,164.13733885386281,23.747529876729086,14.248517926037453,0.0,0.0,532.5732803237038,0.0,7.5433330196668855
2026-01-25 17:00:00+00:00,0.0,171.69971999613787,27.677464516751954,18.147798590325383,0.0,0.0,631.7754175919667,0.0,8.949599304817998
2026-01-25 18:00:00+00:00,0.0,144.51538068472152,29.96489524782831,8.728513030148186,0.0,0.0,687.2129279509454,0.0,10.078283086356668
2026-01-25 19:00:00+00:00,0.0,124.13764766307138,32.483821263482284,12.277349768875194,0.0,0.0,651.5521314843348,0.0,9.549049820236261
2026-01-25 20:00:00+00:00,0.0,138.2134575364186,29.589138836587054,14.284411852145475,0.0,0.0,601.2795560400357,0.0,8.6334357348132
