,FR_ES,ES_FR,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export
2026-02-05 18:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-05 19:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-05 20:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-05 21:00:00+00:00,0.0,1600.0,0.0,470.225,1600.0,-470.225,1129.775
2026-02-05 22:00:00+00:00,0.0,1600.0,0.0,322.1,1600.0,-322.1,1277.9
2026-02-05 23:00:00+00:00,0.0,1600.0,0.0,470.70000000000005,1600.0,-470.70000000000005,1129.3
2026-02-06 00:00:00+00:00,0.0,1600.0,0.0,787.125,1600.0,-787.125,812.875
2026-02-06 01:00:00+00:00,0.0,1600.0,0.0,809.925,1600.0,-809.925,790.075
2026-02-06 02:00:00+00:00,0.25,1600.25,0.0,840.475,1600.0,-840.475,759.525
2026-02-06 03:00:00+00:00,0.025,1600.025,0.0,851.5,1600.0,-851.5,748.5
2026-02-06 04:00:00+00:00,0.0,1600.0,0.0,759.325,1600.0,-759.325,840.675
2026-02-06 05:00:00+00:00,0.0,1600.0,0.0,1402.325,1600.0,-1402.325,197.67499999999995
2026-02-06 06:00:00+00:00,0.0,1600.0,0.0,1493.9,1600.0,-1493.9,106.09999999999991
2026-02-06 07:00:00+00:00,0.0,1600.0,0.0,1500.0,1600.0,-1500.0,100.0
2026-02-06 08:00:00+00:00,0.0,1600.0,0.0,764.725,1600.0,-764.725,835.275
2026-02-06 09:00:00+00:00,0.0,1600.0,0.0,489.77500000000003,1600.0,-489.77500000000003,1110.225
2026-02-06 10:00:00+00:00,0.0,1600.0,38.4,96.05,1600.0,-57.65,1542.35
2026-02-06 11:00:00+00:00,4.825,1600.0,264.425,0.0,1595.175,264.425,1859.6
2026-02-06 12:00:00+00:00,47.225,1608.125,111.275,0.0,1560.9,111.275,1672.1750000000002
2026-02-06 13:00:00+00:00,0.0,1600.0,0.0,55.4,1600.0,-55.4,1544.6
2026-02-06 14:00:00+00:00,139.55,1600.0,63.025,13.975,1460.45,49.05,1509.5
2026-02-06 15:00:00+00:00,0.1,1600.1,8.675,279.15,1600.0,-270.47499999999997,1329.525
2026-02-06 16:00:00+00:00,0.0,1600.0,0.0,963.925,1600.0,-963.925,636.075
2026-02-06 17:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-06 18:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-06 19:00:00+00:00,339.85,1649.9,0.0,500.0,1310.0500000000002,-500.0,810.0500000000002
2026-02-06 20:00:00+00:00,395.45,1600.0,0.0,500.0,1204.55,-500.0,704.55
2026-02-06 21:00:00+00:00,47.35,1603.575,0.0,500.0,1556.2250000000001,-500.0,1056.2250000000001
2026-02-06 22:00:00+00:00,1.675,1600.0,0.0,500.0,1598.325,-500.0,1098.325
2026-02-06 23:00:00+00:00,0.0,1600.0,0.0,602.35,1600.0,-602.35,997.65
2026-02-07 00:00:00+00:00,9.075,1600.0,174.15,0.0,1590.925,174.15,1765.075
2026-02-07 01:00:00+00:00,11.5,1600.0,214.47500000000002,0.0,1588.5,214.47500000000002,1802.975
2026-02-07 02:00:00+00:00,5.675,1600.0,619.3,0.0,1594.325,619.3,2213.625
2026-02-07 03:00:00+00:00,98.65,1600.0,767.775,0.0,1501.35,767.775,2269.125
2026-02-07 04:00:00+00:00,0.0,1600.0,654.4,0.0,1600.0,654.4,2254.4
2026-02-07 05:00:00+00:00,0.0,1600.0,136.55,139.725,1600.0,-3.174999999999983,1596.825
2026-02-07 06:00:00+00:00,0.0,1600.0,0.0,719.45,1600.0,-719.45,880.55
2026-02-07 07:00:00+00:00,0.0,1600.0,0.0,774.55,1600.0,-774.55,825.45
2026-02-07 08:00:00+00:00,0.0,1600.0,0.0,677.675,1600.0,-677.675,922.325
2026-02-07 09:00:00+00:00,118.5,1601.475,35.425,255.72500000000002,1482.975,-220.3,1262.675
2026-02-07 10:00:00+00:00,626.975,1600.0,253.275,0.0,973.025,253.275,1226.3
2026-02-07 11:00:00+00:00,659.25,1608.15,101.75,130.125,948.9000000000001,-28.375,920.5250000000001
2026-02-07 12:00:00+00:00,604.475,1623.7,0.0,414.325,1019.225,-414.325,604.9000000000001
2026-02-07 13:00:00+00:00,182.3,1645.05,0.0,1221.575,1462.75,-1221.575,241.17499999999995
2026-02-07 14:00:00+00:00,112.35,1712.35,0.0,1497.925,1600.0,-1497.925,102.07500000000005
2026-02-07 15:00:00+00:00,2.1,1602.1,0.0,1495.0,1600.0,-1495.0,105.0
2026-02-07 16:00:00+00:00,0.0,1600.0,0.0,1000.0,1600.0,-1000.0,600.0
2026-02-07 17:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-07 18:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-07 19:00:00+00:00,0.0,1600.0,0.0,500.0,1600.0,-500.0,1100.0
2026-02-07 20:00:00+00:00,46.225,1610.525,0.0,482.875,1564.3000000000002,-482.875,1081.4250000000002
2026-02-07 21:00:00+00:00,0.0,1600.0,0.0,486.925,1600.0,-486.925,1113.075
2026-02-07 22:00:00+00:00,0.0,1600.0,0.0,454.7,1600.0,-454.7,1145.3
2026-02-07 23:00:00+00:00,0.0,1800.0,0.0,1000.0,1800.0,-1000.0,800.0
2026-02-08 00:00:00+00:00,0.0,1800.0,0.0,1397.875,1800.0,-1397.875,402.125
2026-02-08 01:00:00+00:00,0.025,1800.025,0.0,1410.55,1800.0,-1410.55,389.45000000000005
2026-02-08 02:00:00+00:00,0.0,1800.0,0.0,1217.025,1800.0,-1217.025,582.9749999999999
2026-02-08 03:00:00+00:00,0.0,1800.0,0.0,1203.575,1800.0,-1203.575,596.425
2026-02-08 04:00:00+00:00,0.0,1800.0,0.0,1248.9,1800.0,-1248.9,551.0999999999999
2026-02-08 05:00:00+00:00,0.0,1800.0,0.0,1334.4,1800.0,-1334.4,465.5999999999999
2026-02-08 06:00:00+00:00,0.0,1800.0,0.0,1266.15,1800.0,-1266.15,533.8499999999999
2026-02-08 07:00:00+00:00,0.0,1800.0,0.0,1000.75,1800.0,-1000.75,799.25
2026-02-08 08:00:00+00:00,0.0,1800.0,427.575,196.10000000000002,1800.0,231.47499999999997,2031.475
2026-02-08 09:00:00+00:00,0.0,1800.0,1181.65,0.0,1800.0,1181.65,2981.65
2026-02-08 10:00:00+00:00,0.0,1800.0,1254.3,0.0,1800.0,1254.3,3054.3
2026-02-08 11:00:00+00:00,0.0,1800.0,1334.575,0.0,1800.0,1334.575,3134.575
2026-02-08 12:00:00+00:00,4.425,1804.425,1316.625,0.0,1800.0,1316.625,3116.625
2026-02-08 13:00:00+00:00,0.0,1800.0,1349.2,0.0,1800.0,1349.2,3149.2
2026-02-08 14:00:00+00:00,0.0,1800.0,1444.575,0.0,1800.0,1444.575,3244.575
2026-02-08 15:00:00+00:00,0.0,1800.0,1300.625,0.0,1800.0,1300.625,3100.625
2026-02-08 16:00:00+00:00,0.0,1800.0,523.7,88.475,1800.0,435.225,2235.225
2026-02-08 17:00:00+00:00,0.0,1800.0,0.0,500.0,1800.0,-500.0,1300.0
2026-02-08 18:00:00+00:00,0.0,1800.0,0.0,491.55,1800.0,-491.55,1308.45
2026-02-08 19:00:00+00:00,83.175,1857.0,0.0,500.0,1773.825,-500.0,1273.825
2026-02-08 20:00:00+00:00,108.125,1849.525,0.0,500.0,1741.4,-500.0,1241.4
2026-02-08 21:00:00+00:00,0.0,1800.0,0.0,454.325,1800.0,-454.325,1345.675
2026-02-08 22:00:00+00:00,0.0,1800.0,0.0,483.025,1800.0,-483.025,1316.975
2026-02-08 23:00:00+00:00,0.0,1800.0,0.0,787.75,1800.0,-787.75,1012.25
2026-02-09 00:00:00+00:00,0.0,1800.0,0.0,765.95,1800.0,-765.95,1034.05
2026-02-09 01:00:00+00:00,0.0,1800.0,0.0,864.1,1800.0,-864.1,935.9
2026-02-09 02:00:00+00:00,0.0,1800.0,0.0,1098.85,1800.0,-1098.85,701.1500000000001
2026-02-09 03:00:00+00:00,0.0,1800.0,0.0,1113.925,1800.0,-1113.925,686.075
2026-02-09 04:00:00+00:00,0.0,1800.0,0.0,1179.225,1800.0,-1179.225,620.7750000000001
2026-02-09 05:00:00+00:00,0.0,1800.0,0.0,1443.225,1800.0,-1443.225,356.7750000000001
2026-02-09 06:00:00+00:00,0.0,1800.0,0.0,1449.525,1800.0,-1449.525,350.4749999999999
2026-02-09 07:00:00+00:00,18.85,1800.0,0.0,1500.0,1781.15,-1500.0,281.1500000000001
2026-02-09 08:00:00+00:00,0.0,1800.0,0.0,1494.95,1800.0,-1494.95,305.04999999999995
2026-02-09 09:00:00+00:00,0.0,1800.0,0.0,930.8000000000001,1800.0,-930.8000000000001,869.1999999999999
2026-02-09 10:00:00+00:00,0.0,1800.0,0.0,725.525,1800.0,-725.525,1074.475
2026-02-09 11:00:00+00:00,0.0,1800.0,0.0,633.575,1800.0,-633.575,1166.425
2026-02-09 12:00:00+00:00,14.075,1800.0,0.0,568.575,1785.925,-568.575,1217.35
2026-02-09 13:00:00+00:00,0.25,1800.25,0.0,617.5,1800.0,-617.5,1182.5
2026-02-09 14:00:00+00:00,0.0,1800.0,0.0,924.0,1800.0,-924.0,876.0
2026-02-09 15:00:00+00:00,0.0,1800.0,0.0,1250.775,1800.0,-1250.775,549.2249999999999
2026-02-09 16:00:00+00:00,0.0,1800.0,0.0,1000.0,1800.0,-1000.0,800.0
2026-02-09 17:00:00+00:00,0.0,1800.0,0.0,500.0,1800.0,-500.0,1300.0
2026-02-09 18:00:00+00:00,85.07499999999999,1710.925,0.0,500.0,1625.85,-500.0,1125.85
2026-02-09 19:00:00+00:00,206.45,1403.125,0.0,500.0,1196.675,-500.0,696.675
2026-02-09 20:00:00+00:00,353.85,1754.3500000000001,0.0,492.675,1400.5,-492.675,907.825
2026-02-09 21:00:00+00:00,14.525,1800.0,0.0,499.575,1785.475,-499.575,1285.8999999999999
2026-02-09 22:00:00+00:00,55.150000000000006,1800.0,0.0,412.975,1744.85,-412.975,1331.875
2026-02-09 23:00:00+00:00,171.07500000000002,1805.65,0.0,512.05,1634.575,-512.05,1122.525
2026-02-10 00:00:00+00:00,23.125,1803.275,0.0,579.175,1780.15,-579.175,1200.9750000000001
2026-02-10 01:00:00+00:00,0.0,1800.0,0.0,1025.675,1800.0,-1025.675,774.325
2026-02-10 02:00:00+00:00,36.975,1817.125,0.0,1314.425,1780.15,-1314.425,465.72500000000014
2026-02-10 03:00:00+00:00,17.95,1817.95,0.0,1399.65,1800.0,-1399.65,400.3499999999999
2026-02-10 04:00:00+00:00,0.0,1800.0,0.0,1487.3,1800.0,-1487.3,312.70000000000005
2026-02-10 05:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-10 06:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-10 07:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-10 08:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-10 09:00:00+00:00,0.0,1800.0,0.0,1343.35,1800.0,-1343.35,456.6500000000001
2026-02-10 10:00:00+00:00,0.0,1800.0,0.0,1443.65,1800.0,-1443.65,356.3499999999999
2026-02-10 11:00:00+00:00,0.0,1800.0,0.0,1200.5,1800.0,-1200.5,599.5
2026-02-10 12:00:00+00:00,0.0,1800.0,0.0,804.35,1800.0,-804.35,995.65
2026-02-10 13:00:00+00:00,0.0,1800.0,0.0,648.725,1800.0,-648.725,1151.275
2026-02-10 14:00:00+00:00,0.0,1800.0,0.0,959.4000000000001,1800.0,-959.4000000000001,840.5999999999999
2026-02-10 15:00:00+00:00,0.0,1800.0,0.0,1260.025,1800.0,-1260.025,539.9749999999999
2026-02-10 16:00:00+00:00,0.0,1800.0,0.0,1000.0,1800.0,-1000.0,800.0
2026-02-10 17:00:00+00:00,0.0,1800.0,0.0,500.0,1800.0,-500.0,1300.0
2026-02-10 18:00:00+00:00,0.0,1800.0,0.0,497.625,1800.0,-497.625,1302.375
2026-02-10 19:00:00+00:00,24.25,1782.5,0.0,500.0,1758.25,-500.0,1258.25
2026-02-10 20:00:00+00:00,41.625,1785.375,0.0,500.0,1743.75,-500.0,1243.75
2026-02-10 21:00:00+00:00,29.55,1824.75,115.25,47.875,1795.2,67.375,1862.575
2026-02-10 22:00:00+00:00,153.4,1847.275,173.0,71.025,1693.875,101.975,1795.85
2026-02-10 23:00:00+00:00,234.325,1800.0,4.925,135.75,1565.675,-130.825,1434.85
2026-02-11 00:00:00+00:00,285.075,1800.0,30.725,96.3,1514.925,-65.57499999999999,1449.35
2026-02-11 01:00:00+00:00,483.40000000000003,1821.75,0.0,487.35,1338.35,-487.35,850.9999999999999
2026-02-11 02:00:00+00:00,0.0,1800.0,0.0,750.5,1800.0,-750.5,1049.5
2026-02-11 03:00:00+00:00,0.025,1800.025,0.0,927.75,1800.0,-927.75,872.25
2026-02-11 04:00:00+00:00,0.0,1800.0,0.0,1235.25,1800.0,-1235.25,564.75
2026-02-11 05:00:00+00:00,811.5,1805.45,0.0,851.6,993.95,-851.6,142.35000000000002
2026-02-11 06:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-11 07:00:00+00:00,1.4,1800.0,0.0,1500.0,1798.6,-1500.0,298.5999999999999
2026-02-11 08:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-11 09:00:00+00:00,28.175,1783.1,0.0,1500.0,1754.925,-1500.0,254.92499999999995
2026-02-11 10:00:00+00:00,296.575,1943.5,0.0,1359.75,1646.925,-1359.75,287.17499999999995
2026-02-11 11:00:00+00:00,610.625,2301.2,0.0,1022.85,1690.5749999999998,-1022.85,667.7249999999998
2026-02-11 12:00:00+00:00,211.825,1855.65,0.0,1379.25,1643.825,-1379.25,264.57500000000005
2026-02-11 13:00:00+00:00,103.775,1763.8000000000002,0.0,1450.35,1660.025,-1450.35,209.67500000000018
2026-02-11 14:00:00+00:00,75.675,1834.625,0.0,1485.0,1758.95,-1485.0,273.95000000000005
2026-02-11 15:00:00+00:00,2.9,1802.9,0.0,1485.0,1800.0,-1485.0,315.0
2026-02-11 16:00:00+00:00,39.425000000000004,1802.6,0.0,1000.0,1763.175,-1000.0,763.175
2026-02-11 17:00:00+00:00,26.45,1800.125,0.0,500.0,1773.675,-500.0,1273.675
2026-02-11 18:00:00+00:00,295.5,1801.45,0.0,500.0,1505.95,-500.0,1005.95
2026-02-11 19:00:00+00:00,912.325,1527.0,0.0,489.575,614.675,-489.575,125.09999999999997
2026-02-11 20:00:00+00:00,1562.2,1125.15,0.0,318.525,-437.04999999999995,-318.525,-755.5749999999999
2026-02-11 21:00:00+00:00,810.25,1557.975,0.0,500.0,747.7249999999999,-500.0,247.7249999999999
2026-02-11 22:00:00+00:00,398.17499999999995,1819.5,0.0,477.4,1421.325,-477.4,943.9250000000001
2026-02-11 23:00:00+00:00,485.575,1801.175,0.0,507.475,1315.6,-507.475,808.1249999999999
2026-02-12 00:00:00+00:00,578.425,1916.625,0.0,229.675,1338.2,-229.675,1108.525
2026-02-12 01:00:00+00:00,1133.4750000000001,1905.275,33.575,130.675,771.8,-97.10000000000001,674.6999999999999
2026-02-12 02:00:00+00:00,0.0,1800.0,0.0,525.525,1800.0,-525.525,1274.475
2026-02-12 03:00:00+00:00,2631.5,1800.0,538.825,0.0,-831.5,538.825,-292.67499999999995
2026-02-12 04:00:00+00:00,2474.4,1679.5,514.65,0.0,-794.9000000000001,514.65,-280.2500000000001
2026-02-12 05:00:00+00:00,885.075,1812.575,0.0,550.125,927.5,-550.125,377.375
2026-02-12 06:00:00+00:00,1123.35,1800.0,0.0,929.0,676.6500000000001,-929.0,-252.3499999999999
2026-02-12 07:00:00+00:00,637.4,1800.0,0.0,1054.675,1162.6,-1054.675,107.92499999999995
2026-02-12 08:00:00+00:00,604.0999999999999,1800.0,847.9,130.625,1195.9,717.275,1913.1750000000002
2026-02-12 09:00:00+00:00,636.975,1800.0,1500.0,0.0,1163.025,1500.0,2663.025
2026-02-12 10:00:00+00:00,555.35,1800.0,1498.075,0.0,1244.65,1498.075,2742.7250000000004
2026-02-12 11:00:00+00:00,1544.175,1852.9,1499.5,0.0,308.72500000000014,1499.5,1808.2250000000001
2026-02-12 12:00:00+00:00,1903.1999999999998,1872.75,1469.1,0.0,-30.449999999999818,1469.1,1438.65
2026-02-12 13:00:00+00:00,5.2,1805.2,1413.125,0.0,1800.0,1413.125,3213.125
2026-02-12 14:00:00+00:00,1504.4,1839.275,1500.0,0.0,334.875,1500.0,1834.875
2026-02-12 15:00:00+00:00,752.575,1800.0,1475.05,0.0,1047.425,1475.05,2522.475
2026-02-12 16:00:00+00:00,540.0,1819.4,870.325,39.475,1279.4,830.85,2110.25
2026-02-12 17:00:00+00:00,344.6,1813.725,50.775,324.3,1469.125,-273.52500000000003,1195.6
2026-02-12 18:00:00+00:00,881.65,1681.05,0.0,500.0,799.4,-500.0,299.4
2026-02-12 19:00:00+00:00,826.275,523.45,0.0,500.0,-302.82499999999993,-500.0,-802.8249999999999
2026-02-12 20:00:00+00:00,1110.475,1159.625,0.0,500.0,49.15000000000009,-500.0,-450.8499999999999
2026-02-12 21:00:00+00:00,874.3249999999999,1748.75,0.0,442.025,874.4250000000001,-442.025,432.4000000000001
2026-02-12 22:00:00+00:00,689.55,1767.75,3.85,261.625,1078.2,-257.775,820.4250000000001
2026-02-12 23:00:00+00:00,422.75,1800.0,0.0,904.425,1377.25,-904.425,472.82500000000005
2026-02-13 00:00:00+00:00,52.7,1800.0,0.0,1386.775,1747.3,-1386.775,360.52499999999986
2026-02-13 01:00:00+00:00,90.125,1822.125,0.0,1399.675,1732.0,-1399.675,332.32500000000005
2026-02-13 02:00:00+00:00,84.65,1800.45,0.0,1500.0,1715.8,-1500.0,215.79999999999995
2026-02-13 03:00:00+00:00,67.675,1830.575,0.0,1500.0,1762.9,-1500.0,262.9000000000001
2026-02-13 04:00:00+00:00,40.5,1801.225,0.0,1500.0,1760.725,-1500.0,260.7249999999999
2026-02-13 05:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-13 06:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-13 07:00:00+00:00,0.0,1800.0,0.0,1500.0,1800.0,-1500.0,300.0
2026-02-13 08:00:00+00:00,0.0,1800.0,0.0,1469.125,1800.0,-1469.125,330.875
2026-02-13 09:00:00+00:00,0.0,1800.0,0.0,1264.75,1800.0,-1264.75,535.25
2026-02-13 10:00:00+00:00,0.0,1800.0,0.0,541.2,1800.0,-541.2,1258.8
2026-02-13 11:00:00+00:00,0.0,1800.0,0.0,48.875,1800.0,-48.875,1751.125
2026-02-13 12:00:00+00:00,0.0,1800.0,76.17500000000001,0.0,1800.0,76.17500000000001,1876.175
2026-02-13 13:00:00+00:00,0.0,1800.0,54.825,18.1,1800.0,36.725,1836.725
2026-02-13 14:00:00+00:00,0.0,1800.0,5.975,68.19999999999999,1800.0,-62.22499999999999,1737.775
2026-02-13 15:00:00+00:00,0.0,1800.0,0.0,517.9,1800.0,-517.9,1282.1
2026-02-13 16:00:00+00:00,0.0,1800.0,0.0,1000.0,1800.0,-1000.0,800.0
2026-02-13 17:00:00+00:00,0.0,1800.0,0.0,500.0,1800.0,-500.0,1300.0
2026-02-13 18:00:00+00:00,0.0,1800.0,0.0,500.0,1800.0,-500.0,1300.0
2026-02-13 19:00:00+00:00,0.0,2447.1,0.0,500.0,2447.1,-500.0,1947.1
2026-02-13 20:00:00+00:00,0.0,1994.35,0.0,500.0,1994.35,-500.0,1494.35
2026-02-13 21:00:00+00:00,0.0,2459.575,0.0,500.0,2459.575,-500.0,1959.5749999999998
2026-02-13 22:00:00+00:00,0.0,2500.0,0.0,500.0,2500.0,-500.0,2000.0
2026-02-13 23:00:00+00:00,19.55,2590.0,0.0,1000.0,2570.45,-1000.0,1570.4499999999998
2026-02-14 00:00:00+00:00,8.025,2590.475,0.0,1009.7,2582.45,-1009.7,1572.7499999999998
2026-02-14 01:00:00+00:00,56.325,2593.05,0.0,1128.1,2536.7250000000004,-1128.1,1408.6250000000005
2026-02-14 02:00:00+00:00,538.125,2590.0,0.0,632.15,2051.875,-632.15,1419.725
2026-02-14 03:00:00+00:00,596.35,2590.0,0.0,600.925,1993.65,-600.925,1392.7250000000001
2026-02-14 04:00:00+00:00,666.45,2590.0,0.0,662.95,1923.55,-662.95,1260.6
2026-02-14 05:00:00+00:00,277.475,2598.675,0.0,1191.875,2321.2000000000003,-1191.875,1129.3250000000003
2026-02-14 06:00:00+00:00,11.45,2637.875,0.0,1471.2,2626.425,-1471.2,1155.2250000000001
2026-02-14 07:00:00+00:00,0.2,2636.2,0.0,1219.35,2636.0,-1219.35,1416.65
2026-02-14 08:00:00+00:00,0.0,2636.0,42.275000000000006,187.75,2636.0,-145.475,2490.525
2026-02-14 09:00:00+00:00,0.0,2636.0,1161.975,0.0,2636.0,1161.975,3797.975
2026-02-14 10:00:00+00:00,0.0,2590.0,1071.875,0.0,2590.0,1071.875,3661.875
2026-02-14 11:00:00+00:00,0.0,2590.0,1145.0,0.0,2590.0,1145.0,3735.0
2026-02-14 12:00:00+00:00,0.0,2590.0,1195.0,0.0,2590.0,1195.0,3785.0
2026-02-14 13:00:00+00:00,0.0,2590.0,1155.0,0.0,2590.0,1155.0,3745.0
2026-02-14 14:00:00+00:00,0.0,2590.0,1489.25,0.0,2590.0,1489.25,4079.25
2026-02-14 15:00:00+00:00,0.0,2590.0,1482.025,0.0,2590.0,1482.025,4072.025
2026-02-14 16:00:00+00:00,6.975,2596.975,628.9,0.0,2590.0,628.9,3218.9
2026-02-14 17:00:00+00:00,0.0,2590.0,0.0,500.0,2590.0,-500.0,2090.0
2026-02-14 18:00:00+00:00,0.0,2590.0,0.0,498.65,2590.0,-498.65,2091.35
2026-02-14 19:00:00+00:00,0.0,2590.0,0.0,500.0,2590.0,-500.0,2090.0
2026-02-14 20:00:00+00:00,0.0,2590.0,0.0,500.0,2590.0,-500.0,2090.0
2026-02-14 21:00:00+00:00,0.0,2590.0,0.0,495.725,2590.0,-495.725,2094.275
2026-02-14 22:00:00+00:00,0.0,2590.0,0.0,245.925,2590.0,-245.925,2344.075
2026-02-14 23:00:00+00:00,0.0,3746.0,0.0,927.425,3746.0,-927.425,2818.575
2026-02-15 00:00:00+00:00,0.0,3746.0,0.0,1321.8,3746.0,-1321.8,2424.2
2026-02-15 01:00:00+00:00,0.15,3746.0,0.0,1032.325,3745.85,-1032.325,2713.5249999999996
2026-02-15 02:00:00+00:00,0.0,3532.95,0.0,530.2750000000001,3532.95,-530.2750000000001,3002.6749999999997
2026-02-15 03:00:00+00:00,9.75,3807.525,0.0,556.525,3797.775,-556.525,3241.25
2026-02-15 04:00:00+00:00,10.600000000000001,3839.0,0.0,722.45,3828.4,-722.45,3105.95
2026-02-15 05:00:00+00:00,11.025,3819.225,0.0,861.5,3808.2,-861.5,2946.7
2026-02-15 06:00:00+00:00,1.5,3404.275,0.0,1135.7,3402.775,-1135.7,2267.075
2026-02-15 07:00:00+00:00,21.7,3561.0,17.95,539.9,3539.3,-521.9499999999999,3017.3500000000004
2026-02-15 08:00:00+00:00,58.075,3570.025,367.925,0.0,3511.9500000000003,367.925,3879.8750000000005
2026-02-15 09:00:00+00:00,35.825,3561.1,947.6,0.0,3525.275,947.6,4472.875
2026-02-15 10:00:00+00:00,146.825,3844.15,1486.5,0.0,3697.3250000000003,1486.5,5183.825000000001
2026-02-15 11:00:00+00:00,0.95,3839.0,1500.0,0.0,3838.05,1500.0,5338.05
2026-02-15 12:00:00+00:00,240.4,3839.0,1455.0,0.0,3598.6,1455.0,5053.6
2026-02-15 13:00:00+00:00,0.825,3839.0,1187.2,0.0,3838.175,1187.2,5025.375
2026-02-15 14:00:00+00:00,0.0,3885.0,1025.0,0.0,3885.0,1025.0,4910.0
2026-02-15 15:00:00+00:00,0.0,3885.0,747.525,5.6,3885.0,741.925,4626.925
2026-02-15 16:00:00+00:00,0.0,3885.0,0.0,443.175,3885.0,-443.175,3441.825
2026-02-15 17:00:00+00:00,0.0,3628.3,0.0,500.0,3628.3,-500.0,3128.3
2026-02-15 18:00:00+00:00,1.475,2889.275,0.0,500.0,2887.8,-500.0,2387.8
2026-02-15 19:00:00+00:00,0.0,2362.525,0.0,500.0,2362.525,-500.0,1862.525
2026-02-15 20:00:00+00:00,29.0,2453.875,0.0,500.0,2424.875,-500.0,1924.875
2026-02-15 21:00:00+00:00,29.225,2751.3,0.0,497.35,2722.0750000000003,-497.35,2224.7250000000004
2026-02-15 22:00:00+00:00,116.85,2333.7,22.125,221.4,2216.85,-199.275,2017.5749999999998
2026-02-15 23:00:00+00:00,240.3,2030.3000000000002,4.275,160.675,1790.0000000000002,-156.4,1633.6000000000001
2026-02-16 00:00:00+00:00,606.675,2189.875,0.0,121.25,1583.2,-121.25,1461.95
2026-02-16 01:00:00+00:00,0.925,2960.925,0.0,706.2,2960.0,-706.2,2253.8
2026-02-16 02:00:00+00:00,136.875,2960.0,0.0,796.5,2823.125,-796.5,2026.625
2026-02-16 03:00:00+00:00,134.875,2972.2,0.0,939.85,2837.325,-939.85,1897.475
2026-02-16 04:00:00+00:00,1580.625,2735.65,0.0,331.0,1155.025,-331.0,824.0250000000001
2026-02-16 05:00:00+00:00,82.725,2600.85,0.0,1408.225,2518.125,-1408.225,1109.9
2026-02-16 06:00:00+00:00,9.5,2599.5,0.0,1500.0,2590.0,-1500.0,1090.0
2026-02-16 07:00:00+00:00,0.0,2590.0,0.0,1500.0,2590.0,-1500.0,1090.0
2026-02-16 08:00:00+00:00,0.0,2590.0,0.0,1310.85,2590.0,-1310.85,1279.15
2026-02-16 09:00:00+00:00,0.0,2590.0,0.0,619.625,2590.0,-619.625,1970.375
2026-02-16 10:00:00+00:00,332.3,3292.3,187.85,62.825,2960.0,125.02499999999999,3085.025
2026-02-16 11:00:00+00:00,544.875,3262.825,380.175,0.0,2717.95,380.175,3098.125
2026-02-16 12:00:00+00:00,0.0,2960.0,616.925,0.0,2960.0,616.925,3576.925
2026-02-16 13:00:00+00:00,2.825,2962.825,586.9,0.0,2960.0,586.9,3546.9
2026-02-16 14:00:00+00:00,2158.225,2226.45,1283.875,0.0,68.22499999999991,1283.875,1352.1
2026-02-16 15:00:00+00:00,1202.575,2807.975,546.9250000000001,46.225,1605.3999999999999,500.70000000000005,2106.1
2026-02-16 16:00:00+00:00,2.575,2960.85,0.0,735.925,2958.275,-735.925,2222.3500000000004
2026-02-16 17:00:00+00:00,10.075,2691.825,0.0,480.75,2681.75,-480.75,2201.0
2026-02-16 18:00:00+00:00,25.075000000000003,2621.95,0.0,500.0,2596.875,-500.0,2096.875
2026-02-16 19:00:00+00:00,358.55,842.75,0.0,500.0,484.2,-500.0,-15.800000000000011
2026-02-16 20:00:00+00:00,1805.1,1260.85,0.0,443.75,-544.25,-443.75,-988.0
2026-02-16 21:00:00+00:00,398.95,2004.9,0.0,500.0,1605.95,-500.0,1105.95
2026-02-16 22:00:00+00:00,311.2,2808.2,0.0,288.75,2497.0,-288.75,2208.25
2026-02-16 23:00:00+00:00,0.0,3216.625,174.95,59.6,3216.625,115.35,3331.975
2026-02-17 00:00:00+00:00,13.95,3341.125,0.0,1079.675,3327.175,-1079.675,2247.5
